Benchmark,Source Video,Image Path,Kernel Width (# pixels),Average Time Elapsed (milliseconds),Variance of Time Elapsed (milliseconds),Time Elapsed 1 (milliseconds),Time Elapsed 2 (milliseconds),Time Elapsed 3 (milliseconds),Time Elapsed 4 (milliseconds),Time Elapsed 5 (milliseconds),Time Elapsed 6 (milliseconds),Time Elapsed 7 (milliseconds),Time Elapsed 8 (milliseconds),Time Elapsed 9 (milliseconds),Time Elapsed 10 (milliseconds),Average of average CPU usage (% of CPU),Variance of average CPU usage (% of CPU),CPU usage 1 (% of CPU),CPU usage 2 (% of CPU),CPU usage 3 (% of CPU),CPU usage 4 (% of CPU),CPU usage 5 (% of CPU),CPU usage 6 (% of CPU),CPU usage 7 (% of CPU),CPU usage 8 (% of CPU),CPU usage 9 (% of CPU),CPU usage 10 (% of CPU),Average memory usage (% of memory),Variance of memory usage (% of memory),memory usage 1 (% of memory),memory usage 2 (% of memory),memory usage 3 (% of memory),memory usage 4 (% of memory),memory usage 5 (% of memory),memory usage 6 (% of memory),memory usage 7 (% of memory),memory usage 8 (% of memory),memory usage 9 (% of memory),memory usage 10 (% of memory)
measureMemoryUsage,Video1,./data/Video1/Confetti1.png and 9 others,3,60.1513147354126,5.678473781421821,61.965227127075195,61.434268951416016,62.06345558166504,63.38763236999512,60.78958511352539,56.53262138366699,59.09013748168945,55.979251861572266,60.08577346801758,60.18519401550293,64.22,24.58400000000002,66.7,66.7,58.3,72.7,63.6,66.7,69.2,60.0,58.3,60.0,29.17,4.4578888888888875,23.3,29.1,29.8,29.8,29.6,29.5,29.5,30.2,30.7,30.2
resize,Video1,./data/Video1/Confetti1.png and 9 others,3,2.2278785705566406,0.6937175410510261,4.190683364868164,1.7902851104736328,3.3278465270996094,1.8591880798339844,1.8496513366699219,1.867532730102539,1.8317699432373047,1.859426498413086,1.8968582153320312,1.8055438995361328,100.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,29.2,3.72888888888889,23.9,28.8,29.8,29.8,29.6,29.5,29.5,30.2,30.7,30.2
rotate,Video1,./data/Video1/Confetti1.png and 9 others,3,1.5608549118041992,0.005102152221701949,1.6355514526367188,1.4467239379882812,1.6422271728515625,1.52587890625,1.6155242919921875,1.5289783477783203,1.6028881072998047,1.5745162963867188,1.5883445739746094,1.447916030883789,56.68,136.34622222222228,50.0,66.7,50.0,66.7,66.7,66.7,50.0,50.0,66.7,33.3,29.2,3.72888888888889,23.9,28.8,29.8,29.8,29.6,29.5,29.5,30.2,30.7,30.2
mirror,Video1,./data/Video1/Confetti1.png and 9 others,3,0.7866382598876953,0.005229293896667918,0.9331703186035156,0.8215904235839844,0.7271766662597656,0.7586479187011719,0.7581710815429688,0.7715225219726562,0.6847381591796875,0.8654594421386719,0.7410049438476562,0.804901123046875,75.0,694.4444444444445,50.0,50.0,100.0,100.0,100.0,100.0,50.0,50.0,100.0,50.0,29.2,3.72888888888889,23.9,28.8,29.8,29.8,29.6,29.5,29.5,30.2,30.7,30.2
contour,Video1,./data/Video1/Confetti1.png and 9 others,3,4.1594743728637695,0.03151454027122074,4.516363143920898,4.06336784362793,4.131555557250977,3.998994827270508,4.1179656982421875,4.204988479614258,3.870725631713867,4.162788391113281,4.188299179077148,4.339694976806641,35.0,2250.0,50.0,100.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,29.2,3.72888888888889,23.9,28.8,29.8,29.8,29.6,29.5,29.5,30.2,30.7,30.2
contrastRandomization,Video1,./data/Video1/Confetti1.png and 9 others,3,1.452779769897461,0.12702743485230408,2.439737319946289,1.4913082122802734,1.280069351196289,1.3613700866699219,1.2958049774169922,1.489877700805664,1.2810230255126953,1.310110092163086,1.2974739074707031,1.2810230255126953,10.0,1000.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.23,3.3845555555555564,24.2,28.8,29.8,29.8,29.6,29.5,29.5,30.2,30.7,30.2
brightnessRandomization,Video1,./data/Video1/Confetti1.png and 9 others,3,52.54848003387451,10.9742948609437,54.88991737365723,52.49619483947754,51.62644386291504,52.10757255554199,50.99368095397949,52.83761024475098,47.53470420837402,57.50870704650879,48.27737808227539,57.21259117126465,54.28,22.884,50.0,60.0,50.0,50.0,50.0,60.0,60.0,54.5,50.0,58.3,28.8,2.8755555555555543,24.8,28.8,29.9,29.8,29.6,29.5,29.5,27.8,30.7,27.6
gaussianBlur,Video1,./data/Video1/Confetti1.png and 9 others,3,0.643610954284668,0.009015596762967308,0.6372928619384766,0.6153583526611328,0.5910396575927734,0.8749961853027344,0.6358623504638672,0.7383823394775391,0.5650520324707031,0.5853176116943359,0.61798095703125,0.5748271942138672,90.0,1000.0,100.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,28.8,2.8755555555555543,24.8,28.8,29.9,29.8,29.6,29.5,29.5,27.8,30.7,27.6
meanThresh,Video1,./data/Video1/Confetti1.png and 9 others,3,2.50394344329834,0.001263048766809839,2.5632381439208984,2.5107860565185547,2.493143081665039,2.4657249450683594,2.523183822631836,2.4573802947998047,2.4781227111816406,2.526998519897461,2.475738525390625,2.5451183319091797,45.0,2472.222222222222,100.0,0.0,0.0,0.0,0.0,50.0,100.0,0.0,100.0,100.0,28.8,2.8755555555555543,24.8,28.8,29.9,29.8,29.6,29.5,29.5,27.8,30.7,27.6
gradientSobel,Video1,./data/Video1/Confetti1.png and 9 others,3,3.257608413696289,0.004062412194293251,3.350496292114258,3.311634063720703,3.2978057861328125,3.200054168701172,3.2269954681396484,3.16619873046875,3.2629966735839844,3.246784210205078,3.183603286743164,3.3295154571533203,40.0,2666.6666666666665,100.0,0.0,100.0,0.0,100.0,0.0,0.0,0.0,100.0,0.0,28.8,2.8755555555555543,24.8,28.8,29.9,29.8,29.6,29.5,29.5,27.8,30.7,27.6
computeHistogram,Video1,./data/Video1/Confetti1.png and 9 others,3,1.6465425491333008,0.010216485988065769,1.6703605651855469,1.6300678253173828,1.837015151977539,1.6202926635742188,1.5935897827148438,1.7428398132324219,1.5213489532470703,1.539468765258789,1.741170883178711,1.5692710876464844,100.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,28.8,2.8755555555555543,24.8,28.8,29.9,29.8,29.6,29.5,29.5,27.8,30.7,27.6
computeCanny,Video1,./data/Video1/Confetti1.png and 9 others,3,39.858245849609375,3.3132842114961627,44.145822525024414,41.36943817138672,38.883209228515625,39.19553756713867,40.9398078918457,39.23177719116211,37.978410720825195,38.942813873291016,38.65551948547363,39.240121841430664,69.59,19.732111111111116,75.0,70.0,62.5,75.0,66.7,62.5,71.4,71.4,71.4,70.0,28.83,2.6756666666666664,25.0,28.8,29.9,29.8,29.6,29.5,29.5,27.8,30.7,27.7
detectSift,Video1,./data/Video1/Confetti1.png and 9 others,3,772.1146106719971,184.92823887502,781.0201644897461,755.3153038024902,773.6766338348389,763.247013092041,768.0182456970215,798.5785007476807,767.3835754394531,760.0314617156982,788.9735698699951,764.9016380310059,81.23,0.4578888888888918,81.4,80.1,81.4,81.0,81.2,81.9,81.7,80.3,82.3,81.0,30.58,1.935111111111112,26.7,31.1,31.5,30.8,31.1,30.8,31.0,30.7,31.4,30.7
