Benchmark,Source Video,Image Path,Kernel Width (# pixels),Average Time Elapsed (milliseconds),Variance of Time Elapsed (milliseconds),Time Elapsed 1 (milliseconds),Time Elapsed 2 (milliseconds),Time Elapsed 3 (milliseconds),Time Elapsed 4 (milliseconds),Time Elapsed 5 (milliseconds),Time Elapsed 6 (milliseconds),Time Elapsed 7 (milliseconds),Time Elapsed 8 (milliseconds),Time Elapsed 9 (milliseconds),Time Elapsed 10 (milliseconds),Average of average CPU usage (% of CPU),Variance of average CPU usage (% of CPU),CPU usage 1 (% of CPU),CPU usage 2 (% of CPU),CPU usage 3 (% of CPU),CPU usage 4 (% of CPU),CPU usage 5 (% of CPU),CPU usage 6 (% of CPU),CPU usage 7 (% of CPU),CPU usage 8 (% of CPU),CPU usage 9 (% of CPU),CPU usage 10 (% of CPU),Average memory usage (% of memory),Variance of memory usage (% of memory),memory usage 1 (% of memory),memory usage 2 (% of memory),memory usage 3 (% of memory),memory usage 4 (% of memory),memory usage 5 (% of memory),memory usage 6 (% of memory),memory usage 7 (% of memory),memory usage 8 (% of memory),memory usage 9 (% of memory),memory usage 10 (% of memory)
measureMemoryUsage,Video1,./data/Video1/Confetti1.png and 9 others,3,62.87565231323242,17.151821152260204,63.63677978515625,62.70170211791992,61.98549270629883,62.05177307128906,59.74173545837402,60.00375747680664,73.31395149230957,65.46807289123535,59.17024612426758,60.68301200866699,66.11,8.114333333333345,66.7,64.3,66.7,66.7,69.2,66.7,64.3,71.4,61.5,63.6,29.67,6.180111111111112,23.6,29.2,29.8,29.8,30.1,33.7,29.8,31.1,29.8,29.8
resize,Video1,./data/Video1/Confetti1.png and 9 others,3,2.1617650985717773,0.511006412453854,4.105806350708008,1.8019676208496094,1.8665790557861328,1.8949508666992188,1.7769336700439453,1.9028186798095703,2.2585391998291016,1.7838478088378906,1.8303394317626953,2.3958683013916016,98.0,40.0,80.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,29.69,5.4343333333333375,24.2,29.0,29.8,29.8,30.1,33.7,29.8,31.1,29.8,29.6
rotate,Video1,./data/Video1/Confetti1.png and 9 others,3,1.534581184387207,0.0038016152201534067,1.6694068908691406,1.5823841094970703,1.51824951171875,1.5707015991210938,1.4886856079101562,1.537322998046875,1.5006065368652344,1.5292167663574219,1.4455318450927734,1.5037059783935547,50.0,123.95111111111116,50.0,50.0,50.0,50.0,50.0,66.7,66.7,33.3,33.3,50.0,29.69,5.4343333333333375,24.2,29.0,29.8,29.8,30.1,33.7,29.8,31.1,29.8,29.6
mirror,Video1,./data/Video1/Confetti1.png and 9 others,3,0.8217573165893555,0.0073247677947721156,0.9315013885498047,0.8792877197265625,0.8313655853271484,0.8513927459716797,0.6561279296875,0.8864402770996094,0.8285045623779297,0.8788108825683594,0.7500648498535156,0.7240772247314453,35.0,583.3333333333334,50.0,0.0,50.0,50.0,50.0,50.0,50.0,0.0,0.0,50.0,29.69,5.4343333333333375,24.2,29.0,29.8,29.8,30.1,33.7,29.8,31.1,29.8,29.6
contour,Video1,./data/Video1/Confetti1.png and 9 others,3,4.373002052307129,0.5404010993162147,4.528522491455078,3.948688507080078,4.063129425048828,4.211664199829102,4.090309143066406,4.128456115722656,6.417989730834961,4.206180572509766,4.091978073120117,4.043102264404297,30.0,1777.7777777777778,0.0,0.0,50.0,100.0,50.0,100.0,0.0,0.0,0.0,0.0,29.700000000000003,5.313333333333335,24.3,29.0,29.8,29.8,30.1,33.7,29.8,31.1,29.8,29.6
contrastRandomization,Video1,./data/Video1/Confetti1.png and 9 others,3,3.023648262023926,25.84441033188038,2.2554397583007812,1.4052391052246094,1.3048648834228516,1.2731552124023438,1.3453960418701172,17.467260360717773,1.302957534790039,1.3308525085449219,1.2676715850830078,1.2836456298828125,3.3299999999999996,110.889,0.0,0.0,0.0,0.0,0.0,33.3,0.0,0.0,0.0,0.0,29.1,3.373333333333334,24.6,29.0,29.8,29.8,30.1,27.4,29.8,31.1,29.8,29.6
brightnessRandomization,Video1,./data/Video1/Confetti1.png and 9 others,3,53.781795501708984,19.81139907911711,63.90237808227539,51.59640312194824,57.31678009033203,51.68962478637695,56.5185546875,53.84230613708496,50.940752029418945,48.151493072509766,52.15597152709961,51.703691482543945,54.75,5.865000000000001,53.8,60.0,54.5,54.5,54.5,54.5,55.6,55.6,50.0,54.5,28.8,2.8777777777777773,25.1,29.0,27.5,29.8,27.9,28.2,29.8,31.1,29.9,29.7
gaussianBlur,Video1,./data/Video1/Confetti1.png and 9 others,3,0.6386995315551758,0.01031195766801021,0.6124973297119141,0.579833984375,0.881195068359375,0.5888938903808594,0.5495548248291016,0.6043910980224609,0.7579326629638672,0.5869865417480469,0.6096363067626953,0.6160736083984375,100.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,28.8,2.8777777777777773,25.1,29.0,27.5,29.8,27.9,28.2,29.8,31.1,29.9,29.7
meanThresh,Video1,./data/Video1/Confetti1.png and 9 others,3,2.5087594985961914,0.001451240905225859,2.6051998138427734,2.513885498046875,2.485990524291992,2.493143081665039,2.5289058685302734,2.4831295013427734,2.494335174560547,2.479076385498047,2.482891082763672,2.521038055419922,20.0,1222.2222222222222,0.0,50.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,100.0,28.8,2.8777777777777773,25.1,29.0,27.5,29.8,27.9,28.2,29.8,31.1,29.9,29.7
gradientSobel,Video1,./data/Video1/Confetti1.png and 9 others,3,3.2275915145874023,0.006992021579005975,3.392934799194336,3.1964778900146484,3.225564956665039,3.1588077545166016,3.2122135162353516,3.1585693359375,3.3333301544189453,3.1380653381347656,3.1766891479492188,3.283262252807617,35.0,2250.0,100.0,0.0,0.0,0.0,100.0,0.0,50.0,0.0,0.0,100.0,28.8,2.8777777777777773,25.1,29.0,27.5,29.8,27.9,28.2,29.8,31.1,29.9,29.7
computeHistogram,Video1,./data/Video1/Confetti1.png and 9 others,3,1.6270160675048828,0.006471292282286514,1.6415119171142578,1.6210079193115234,1.5883445739746094,1.5728473663330078,1.5895366668701172,1.567840576171875,1.7247200012207031,1.5671253204345703,1.8110275268554688,1.5861988067626953,100.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,28.8,2.8777777777777773,25.1,29.0,27.5,29.8,27.9,28.2,29.8,31.1,29.9,29.7
