Benchmark,Source Video,Image Path,Kernel Width (# pixels),Average Time Elapsed (milliseconds),Variance of Time Elapsed (milliseconds),Time Elapsed 1 (milliseconds),Time Elapsed 2 (milliseconds),Time Elapsed 3 (milliseconds),Time Elapsed 4 (milliseconds),Time Elapsed 5 (milliseconds),Time Elapsed 6 (milliseconds),Time Elapsed 7 (milliseconds),Time Elapsed 8 (milliseconds),Time Elapsed 9 (milliseconds),Time Elapsed 10 (milliseconds),Average of average CPU usage (% of CPU),Variance of average CPU usage (% of CPU),CPU usage 1 (% of CPU),CPU usage 2 (% of CPU),CPU usage 3 (% of CPU),CPU usage 4 (% of CPU),CPU usage 5 (% of CPU),CPU usage 6 (% of CPU),CPU usage 7 (% of CPU),CPU usage 8 (% of CPU),CPU usage 9 (% of CPU),CPU usage 10 (% of CPU),Average memory usage (% of memory),Variance of memory usage (% of memory),memory usage 1 (% of memory),memory usage 2 (% of memory),memory usage 3 (% of memory),memory usage 4 (% of memory),memory usage 5 (% of memory),memory usage 6 (% of memory),memory usage 7 (% of memory),memory usage 8 (% of memory),memory usage 9 (% of memory),memory usage 10 (% of memory)
measureMemoryUsage,Video1,./data\Video1\Confetti01.png and 9 others,3,63.38911056518555,47.77686051764047,65.9949779510498,62.996625900268555,70.00327110290527,78.91654968261719,63.99726867675781,57.99698829650879,55.99617958068848,60.996294021606445,58.99500846862793,57.997941970825195,38.55,406.2316666666667,50.0,35.3,76.5,70.0,31.6,28.6,25.0,20.0,25.0,23.5,60.81,0.1032222222222221,60.5,61.0,60.9,61.0,60.9,60.9,60.9,61.0,61.0,60.0
resize,Video1,./data\Video1\Confetti01.png and 9 others,3,3.10172176361084,0.5067102070713898,3.585939407348633,3.5599899291992188,4.638547897338867,3.5999488830566406,2.720012664794922,2.639932632446289,2.5600337982177734,2.5127696990966797,2.5600051879882812,2.6400375366210938,100.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,60.85,0.11833333333333346,60.5,61.0,61.1,61.1,61.0,60.9,60.9,61.0,61.0,60.0
rotate,Video1,./data\Video1\Confetti01.png and 9 others,3,3.2116804122924805,0.17873360743983036,3.2800674438476562,3.560056686401367,4.276494979858398,3.159971237182617,2.9599571228027344,3.039836883544922,2.960329055786133,2.960062026977539,2.960033416748047,2.9599952697753906,46.05,459.00944444444445,43.5,58.3,100.0,55.0,35.0,42.1,30.0,30.0,35.0,31.6,60.86,0.1115555555555556,60.6,61.0,61.1,61.1,61.0,60.9,60.9,61.0,61.0,60.0
mirror,Video1,./data\Video1\Confetti01.png and 9 others,3,4.757352828979492,0.136514049946628,4.560060501098633,4.839916229248047,5.711650848388672,4.640092849731445,4.4368743896484375,4.760007858276367,4.759912490844727,4.504966735839844,4.88011360168457,4.47993278503418,44.12,392.8928888888889,30.0,50.0,92.5,44.8,25.9,41.9,37.9,37.9,56.2,24.1,60.84,0.1182222222222224,60.5,61.0,61.2,61.0,60.9,60.9,60.9,61.0,61.0,60.0
contour,Video1,./data\Video1\Confetti01.png and 9 others,3,8.687966346740723,0.4761001832078667,8.639965057373047,8.079900741577148,9.80015754699707,9.360008239746094,7.99992561340332,8.999967575073242,8.079948425292969,8.119831085205078,9.559955596923828,8.24000358581543,69.96,93.01822222222219,56.1,60.4,87.1,75.0,68.5,71.7,66.1,66.0,83.3,65.4,60.82,0.10844444444444443,60.5,60.9,61.0,61.1,60.9,60.9,60.9,61.0,61.0,60.0
contrastRandomization,Video1,./data\Video1\Confetti01.png and 9 others,3,5.507969856262207,0.12441487462335014,5.400018692016602,5.360069274902344,6.279935836791992,6.039743423461914,5.439929962158203,5.359945297241211,5.359935760498047,5.240240097045898,5.319995880126953,5.279884338378906,39.47,177.94899999999996,32.4,27.8,60.0,67.6,36.4,28.6,34.4,33.3,37.1,37.1,60.78,0.12622222222222243,60.4,60.9,60.9,61.0,60.9,60.9,60.9,61.0,61.0,59.9
brightnessRandomization,Video1,./data\Video1\Confetti01.png and 9 others,3,122.80919551849365,95.81231983462304,119.99917030334473,111.00125312805176,145.10464668273926,134.99951362609863,121.00052833557129,118.99685859680176,119.99654769897461,118.99566650390625,119.0023422241211,118.99542808532715,42.28,243.99955555555556,41.4,35.7,65.0,75.0,26.7,37.5,26.7,40.6,37.5,36.7,60.76,0.12044444444444459,60.4,60.9,60.9,61.0,60.8,60.9,60.9,60.9,61.0,59.9
gaussianBlur,Video1,./data\Video1\Confetti01.png and 9 others,3,1.4361391067504883,0.11479435422794874,1.5305042266845703,1.2323665618896484,1.8802928924560547,2.200002670288086,1.2400341033935547,1.2371349334716797,1.2492656707763672,1.2640953063964844,1.2662506103515625,1.261444091796875,100.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,60.79,0.09655555555555535,60.5,60.9,60.9,61.0,60.9,60.9,60.9,60.9,61.0,60.0
meanThresh,Video1,./data\Video1\Confetti01.png and 9 others,3,4.8043975830078125,0.17087603699312442,5.399980545043945,4.600000381469727,5.319986343383789,5.4778289794921875,4.559946060180664,4.559974670410156,4.479990005493164,4.566125869750977,4.560022354125977,4.520120620727539,42.57,314.0556666666667,62.2,37.5,62.2,75.7,40.6,25.0,36.7,28.6,28.6,28.6,60.82,0.10844444444444443,60.5,61.0,60.9,61.1,60.9,60.9,60.9,61.0,61.0,60.0
gradientSobel,Video1,./data\Video1\Confetti01.png and 9 others,3,9.462221145629883,0.21228267836704617,10.002851486206055,9.039993286132812,9.480066299438477,10.399894714355469,9.520044326782227,9.139671325683594,9.63968276977539,9.120006561279297,8.920001983642578,9.35999870300293,42.13,108.40899999999998,50.0,32.1,42.6,62.9,42.2,35.5,50.8,33.3,28.6,43.3,60.81,0.1054444444444444,60.5,60.9,60.9,61.1,60.9,60.9,60.9,61.0,61.0,60.0
