Benchmark,Source Video,Image Path,Kernel Width (# pixels),Average Time Elapsed (milliseconds),Variance of Time Elapsed (milliseconds),Time Elapsed 1 (milliseconds),Time Elapsed 2 (milliseconds),Time Elapsed 3 (milliseconds),Time Elapsed 4 (milliseconds),Time Elapsed 5 (milliseconds),Time Elapsed 6 (milliseconds),Time Elapsed 7 (milliseconds),Time Elapsed 8 (milliseconds),Time Elapsed 9 (milliseconds),Time Elapsed 10 (milliseconds),Average of average CPU usage (% of CPU),Variance of average CPU usage (% of CPU),CPU usage 1 (% of CPU),CPU usage 2 (% of CPU),CPU usage 3 (% of CPU),CPU usage 4 (% of CPU),CPU usage 5 (% of CPU),CPU usage 6 (% of CPU),CPU usage 7 (% of CPU),CPU usage 8 (% of CPU),CPU usage 9 (% of CPU),CPU usage 10 (% of CPU),Average memory usage (% of memory),Variance of memory usage (% of memory),memory usage 1 (% of memory),memory usage 2 (% of memory),memory usage 3 (% of memory),memory usage 4 (% of memory),memory usage 5 (% of memory),memory usage 6 (% of memory),memory usage 7 (% of memory),memory usage 8 (% of memory),memory usage 9 (% of memory),memory usage 10 (% of memory)
measureMemoryUsage,Video1,./data/Video1/Confetti1.png and 9 others,3,53.783273696899414,5.213862818386082,53.05123329162598,53.68971824645996,53.60579490661621,51.630496978759766,51.68962478637695,52.3838996887207,55.71246147155762,57.25836753845215,57.471513748168945,51.33962631225586,21.3,5.784444444444442,17.1,19.5,23.8,20.0,20.0,23.8,20.5,20.5,23.4,24.4,10.75,2.411666666666666,7.4,8.9,10.2,11.2,10.9,11.7,11.3,12.7,11.4,11.8
resize,Video1,./data/Video1/Confetti1.png and 9 others,3,0.8216781616210938,0.0009134299600393408,0.801849365234375,0.8597278594970703,0.7792758941650391,0.8120632171630859,0.8547401428222656,0.8290863037109375,0.8276557922363281,0.8247089385986328,0.7740020751953125,0.8536720275878906,100.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,10.76,2.3693333333333326,7.5,8.8,10.3,11.2,10.9,11.7,11.3,12.7,11.4,11.8
rotate,Video1,./data/Video1/Confetti1.png and 9 others,3,1.2306432723999023,0.0005559905437419527,1.2448596954345703,1.2290382385253906,1.23687744140625,1.2116718292236328,1.2728691101074219,1.2091922760009766,1.2398624420166016,1.2550067901611328,1.2015056610107422,1.2055492401123047,13.05,2.4694444444444446,12.0,12.5,12.5,12.5,12.0,12.5,12.0,16.0,12.5,16.0,10.76,2.3693333333333326,7.5,8.8,10.3,11.2,10.9,11.7,11.3,12.7,11.4,11.8
mirror,Video1,./data/Video1/Confetti1.png and 9 others,3,0.44768238067626953,0.0011065506835924073,0.3990459442138672,0.4765605926513672,0.3763008117675781,0.450592041015625,0.47165870666503906,0.4542064666748047,0.4606151580810547,0.4739570617675781,0.4548072814941406,0.4590797424316406,12.3,7.98888888888889,12.5,10.0,12.5,11.1,11.1,12.5,11.1,20.0,11.1,11.1,10.76,2.3693333333333326,7.5,8.8,10.3,11.2,10.9,11.7,11.3,12.7,11.4,11.8
contour,Video1,./data/Video1/Confetti1.png and 9 others,3,3.3721227645874023,0.047231820160757505,3.2465362548828125,3.2980823516845703,3.233346939086914,3.287029266357422,3.316211700439453,3.3112525939941406,3.2828712463378906,3.973855972290039,3.3917903900146484,3.380250930786133,27.06,1.589333333333332,28.4,28.8,26.2,27.9,28.4,25.8,25.8,25.6,27.5,26.2,10.620000000000001,1.9617777777777776,7.5,8.8,10.3,11.2,10.9,11.7,11.3,11.3,11.4,11.8
contrastRandomization,Video1,./data/Video1/Confetti1.png and 9 others,3,1.1320114135742188,4.8761729784827265e-05,1.1363029479980469,1.1327934265136719,1.1264514923095703,1.125040054321289,1.1373710632324219,1.12945556640625,1.125478744506836,1.1318588256835938,1.1277294158935547,1.1476325988769531,13.23,3.902333333333332,13.0,17.4,13.6,13.0,13.0,13.6,13.0,9.1,13.0,13.6,10.63,1.8934444444444445,7.6,8.8,10.3,11.2,10.9,11.7,11.3,11.3,11.4,11.8
brightnessRandomization,Video1,./data/Video1/Confetti1.png and 9 others,3,50.38421154022217,12.823831589356713,54.004669189453125,41.260480880737305,51.69963836669922,49.94821548461914,53.92146110534668,50.09889602661133,50.76146125793457,52.35624313354492,50.03952980041504,49.75152015686035,16.85,2.7605555555555554,15.9,18.2,17.1,17.1,16.7,17.5,14.6,14.3,17.1,20.0,10.71,1.8854444444444443,7.7,8.8,10.5,11.2,11.1,11.8,11.3,11.5,11.4,11.8
gaussianBlur,Video1,./data/Video1/Confetti1.png and 9 others,3,0.17683124542236328,0.00023286325308112687,0.19042015075683594,0.16902923583984375,0.1794147491455078,0.16068458557128906,0.2096843719482422,0.16771316528320312,0.1654338836669922,0.1762676239013672,0.16295433044433594,0.18671035766601562,95.5,91.38888888888889,100.0,100.0,100.0,100.0,100.0,100.0,80.0,75.0,100.0,100.0,10.71,1.8854444444444443,7.7,8.8,10.5,11.2,11.1,11.8,11.3,11.5,11.4,11.8
meanThresh,Video1,./data/Video1/Confetti1.png and 9 others,3,2.199930191040039,0.00023531243641627952,2.205677032470703,2.2015857696533203,2.201375961303711,2.188701629638672,2.189502716064453,2.1995162963867188,2.235088348388672,2.1764183044433594,2.1954822540283203,2.205953598022461,12.459999999999999,1.2004444444444442,11.6,12.2,11.6,13.6,14.0,13.6,11.4,11.6,11.4,13.6,10.71,1.8854444444444443,7.7,8.8,10.5,11.2,11.1,11.8,11.3,11.5,11.4,11.8
gradientSobel,Video1,./data/Video1/Confetti1.png and 9 others,3,3.5091867446899414,0.06393394100390044,3.6320877075195312,3.3193492889404297,3.7446117401123047,3.263082504272461,3.8689517974853516,3.2935237884521484,3.368253707885742,3.844270706176758,3.1969070434570312,3.5608291625976562,13.6,3.6977777777777767,12.5,18.2,12.2,13.6,15.6,13.6,11.9,13.0,12.5,12.9,10.71,1.8854444444444443,7.7,8.8,10.5,11.2,11.1,11.8,11.3,11.5,11.4,11.8
