Benchmark,Source Video,Image Path,Kernel Width (# pixels),Average Time Elapsed (milliseconds),Variance of Time Elapsed (milliseconds),Time Elapsed 1 (milliseconds),Time Elapsed 2 (milliseconds),Time Elapsed 3 (milliseconds),Time Elapsed 4 (milliseconds),Time Elapsed 5 (milliseconds),Time Elapsed 6 (milliseconds),Time Elapsed 7 (milliseconds),Time Elapsed 8 (milliseconds),Time Elapsed 9 (milliseconds),Time Elapsed 10 (milliseconds),Average of average CPU usage (% of CPU),Variance of average CPU usage (% of CPU),CPU usage 1 (% of CPU),CPU usage 2 (% of CPU),CPU usage 3 (% of CPU),CPU usage 4 (% of CPU),CPU usage 5 (% of CPU),CPU usage 6 (% of CPU),CPU usage 7 (% of CPU),CPU usage 8 (% of CPU),CPU usage 9 (% of CPU),CPU usage 10 (% of CPU),Average memory usage (% of memory),Variance of memory usage (% of memory),memory usage 1 (% of memory),memory usage 2 (% of memory),memory usage 3 (% of memory),memory usage 4 (% of memory),memory usage 5 (% of memory),memory usage 6 (% of memory),memory usage 7 (% of memory),memory usage 8 (% of memory),memory usage 9 (% of memory),memory usage 10 (% of memory)
measureMemoryUsage,Video1,./data/Video1/Confetti1.png and 9 others,3,53.774356842041016,9.875065441317727,61.00773811340332,54.74209785461426,56.69212341308594,52.86884307861328,52.47092247009277,52.698612213134766,53.97176742553711,50.035715103149414,51.314353942871094,51.9413948059082,20.9,6.908888888888887,18.8,18.6,22.2,17.5,21.4,26.2,23.3,19.5,22.0,19.5,11.16,3.2448888888888887,7.4,8.9,10.2,11.7,11.3,12.1,12.9,12.0,12.9,12.2
resize,Video1,./data/Video1/Confetti1.png and 9 others,3,0.8665266036987305,0.023327758055731666,0.7953643798828125,0.9926605224609375,1.257181167602539,0.8582115173339844,0.7634258270263672,0.8044052124023438,0.7506561279296875,0.8085536956787109,0.8075523376464844,0.8272552490234375,95.8,67.40222222222222,100.0,88.9,75.0,100.0,100.0,94.1,100.0,100.0,100.0,100.0,11.19,3.145444444444444,7.5,8.9,10.3,11.7,11.4,12.1,12.9,12.0,12.9,12.2
rotate,Video1,./data/Video1/Confetti1.png and 9 others,3,1.2374134063720703,0.0007022373877892581,1.2532711029052734,1.2317562103271484,1.2676620483398438,1.2182140350341797,1.235952377319336,1.2007808685302734,1.2247562408447266,1.2120914459228516,1.2413215637207031,1.2883281707763672,14.06,6.051555555555555,15.4,12.0,16.0,13.0,12.0,16.0,12.5,12.5,19.2,12.0,11.19,3.145444444444444,7.5,8.9,10.3,11.7,11.4,12.1,12.9,12.0,12.9,12.2
mirror,Video1,./data/Video1/Confetti1.png and 9 others,3,0.4308176040649414,0.0014972606499617945,0.4259490966796875,0.48358917236328125,0.45767784118652344,0.3901100158691406,0.47577857971191406,0.40131568908691406,0.40436744689941406,0.376739501953125,0.47173500061035156,0.4209136962890625,12.27,12.873444444444443,11.1,10.0,11.1,22.2,10.0,12.5,11.1,12.5,11.1,11.1,11.19,3.145444444444444,7.5,8.9,10.3,11.7,11.4,12.1,12.9,12.0,12.9,12.2
contour,Video1,./data/Video1/Confetti1.png and 9 others,3,3.4929189682006836,0.05109921753905332,3.447742462158203,3.328390121459961,3.3852672576904297,3.422822952270508,3.308076858520508,3.416290283203125,3.8436412811279297,3.4397125244140625,3.974123001098633,3.3631229400634766,27.16,2.1271111111111094,26.5,25.8,27.9,29.0,27.9,25.4,25.6,26.1,28.0,29.4,10.92,2.443999999999999,7.5,8.9,10.3,11.7,11.4,12.1,11.5,12.0,11.6,12.2
contrastRandomization,Video1,./data/Video1/Confetti1.png and 9 others,3,1.1457595825195312,0.00026551766495686024,1.1724472045898438,1.1713886260986328,1.140451431274414,1.1438179016113281,1.1330223083496094,1.1346817016601562,1.1205387115478516,1.1406517028808594,1.1506843566894531,1.149911880493164,14.36,3.2582222222222206,13.6,13.0,13.6,16.7,13.0,13.0,13.6,13.0,16.7,17.4,10.93,2.3689999999999998,7.6,8.9,10.3,11.7,11.4,12.1,11.5,12.0,11.6,12.2
brightnessRandomization,Video1,./data/Video1/Confetti1.png and 9 others,3,51.04084014892578,16.794782416380055,53.64370346069336,41.24164581298828,51.29384994506836,49.38173294067383,51.32293701171875,55.81521987915039,51.621437072753906,49.88265037536621,50.60434341430664,55.600881576538086,16.99,1.2654444444444435,18.2,18.2,17.5,15.8,16.7,17.4,17.1,15.4,15.4,18.2,10.88,2.088444444444444,7.7,8.9,10.5,11.7,11.6,11.4,11.7,12.0,11.8,11.5
gaussianBlur,Video1,./data/Video1/Confetti1.png and 9 others,3,0.16948413848876953,0.00013613757396847682,0.16313552856445312,0.1688098907470703,0.1549053192138672,0.1588916778564453,0.18537521362304688,0.16847610473632812,0.16515731811523438,0.16419410705566406,0.17302513122558594,0.19287109375,98.0,40.0,100.0,100.0,100.0,100.0,100.0,80.0,100.0,100.0,100.0,100.0,10.88,2.088444444444444,7.7,8.9,10.5,11.7,11.6,11.4,11.7,12.0,11.8,11.5
meanThresh,Video1,./data/Video1/Confetti1.png and 9 others,3,2.2084646224975586,0.00020119106213516917,2.1982383728027344,2.2110557556152344,2.1860694885253906,2.2350502014160156,2.199859619140625,2.208433151245117,2.1988964080810547,2.2109127044677734,2.226285934448242,2.2098445892333984,13.32,3.357333333333334,11.4,11.6,17.8,11.6,13.6,13.3,13.3,13.3,14.0,13.3,10.88,2.088444444444444,7.7,8.9,10.5,11.7,11.6,11.4,11.7,12.0,11.8,11.5
gradientSobel,Video1,./data/Video1/Confetti1.png and 9 others,3,3.4369001388549805,0.037136172238913585,3.2692527770996094,3.249635696411133,3.2795238494873047,3.437662124633789,3.5964202880859375,3.4296226501464844,3.307523727416992,3.7253856658935547,3.761472702026367,3.312501907348633,12.86,0.6782222222222225,12.3,12.5,12.5,13.0,12.7,13.0,12.1,12.2,14.9,13.4,10.88,2.088444444444444,7.7,8.9,10.5,11.7,11.6,11.4,11.7,12.0,11.8,11.5
computeHistogram,Video1,./data/Video1/Confetti1.png and 9 others,3,0.30681419372558594,0.0003235668231759013,0.31907081604003906,0.2937793731689453,0.2959728240966797,0.31052589416503906,0.29346466064453125,0.2969074249267578,0.3020286560058594,0.30185699462890625,0.3527641296386719,0.3017711639404297,98.57,20.44899999999999,85.7,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,10.88,2.088444444444444,7.7,8.9,10.5,11.7,11.6,11.4,11.7,12.0,11.8,11.5
computeCanny,Video1,./data/Video1/Confetti1.png and 9 others,3,28.046417236328125,0.6180876072095189,28.66053581237793,27.868032455444336,27.474641799926758,28.099775314331055,27.99534797668457,27.456283569335938,28.200387954711914,27.060747146606445,29.88910675048828,27.759313583374023,28.32,4.663999999999996,27.3,30.4,23.8,27.3,30.4,28.6,27.3,30.4,30.4,27.3,10.89,2.018777777777778,7.8,8.9,10.5,11.7,11.6,11.4,11.7,12.0,11.8,11.5
detectSift,Video1,./data/Video1/Confetti1.png and 9 others,3,424.9955892562866,48.995721070670896,440.64879417419434,421.3693141937256,430.4792881011963,418.94030570983887,422.3663806915283,423.36392402648926,418.1196689605713,421.75793647766113,431.1697483062744,421.7405319213867,41.75,0.5872222222222229,41.2,41.5,40.9,41.8,41.2,41.6,41.8,41.8,43.7,42.0,11.74,1.0893333333333342,9.1,11.1,11.2,12.1,12.3,12.3,12.3,12.3,12.4,12.3
detectSurf,Video1,./data/Video1/Confetti1.png and 9 others,3,322.62589931488037,133.3241401962621,345.19267082214355,315.1566982269287,319.43798065185547,303.8344383239746,320.54638862609863,313.97414207458496,329.21314239501953,323.63247871398926,334.6288204193115,320.64223289489746,90.63,3.4578888888888897,89.9,92.5,89.5,92.6,88.8,93.2,89.0,90.0,88.3,92.5,11.76,1.7582222222222226,8.5,11.7,11.2,12.7,11.6,12.9,11.5,12.9,11.7,12.9
goodFeatures,Video1,./data/Video1/Confetti1.png and 9 others,3,46.25449180603027,58.66023842726362,53.16305160522461,38.76066207885742,53.22861671447754,38.61498832702637,54.29673194885254,39.41082954406738,53.44986915588379,39.02602195739746,53.4214973449707,39.17264938354492,14.02,0.9195555555555551,14.0,15.6,14.3,12.9,13.6,12.9,14.0,13.3,14.0,15.6,12.0,1.4177777777777776,8.9,11.7,11.7,12.7,12.1,12.9,12.0,12.9,12.2,12.9
