Benchmark,Source Video,Image Path,Kernel Width (# pixels),Average Time Elapsed (milliseconds),Variance of Time Elapsed (milliseconds),Time Elapsed 1 (milliseconds),Time Elapsed 2 (milliseconds),Time Elapsed 3 (milliseconds),Time Elapsed 4 (milliseconds),Time Elapsed 5 (milliseconds),Time Elapsed 6 (milliseconds),Time Elapsed 7 (milliseconds),Time Elapsed 8 (milliseconds),Time Elapsed 9 (milliseconds),Time Elapsed 10 (milliseconds),Average of average CPU usage (% of CPU),Variance of average CPU usage (% of CPU),CPU usage 1 (% of CPU),CPU usage 2 (% of CPU),CPU usage 3 (% of CPU),CPU usage 4 (% of CPU),CPU usage 5 (% of CPU),CPU usage 6 (% of CPU),CPU usage 7 (% of CPU),CPU usage 8 (% of CPU),CPU usage 9 (% of CPU),CPU usage 10 (% of CPU),Average memory usage (% of memory),Variance of memory usage (% of memory),memory usage 1 (% of memory),memory usage 2 (% of memory),memory usage 3 (% of memory),memory usage 4 (% of memory),memory usage 5 (% of memory),memory usage 6 (% of memory),memory usage 7 (% of memory),memory usage 8 (% of memory),memory usage 9 (% of memory),memory usage 10 (% of memory)
measureMemoryUsage,Video1,./data/Video1/Confetti01.png and 9 others,3,43.76199245452881,8.916413365038048,51.72419548034668,43.29514503479004,42.69242286682129,42.821645736694336,40.79079627990723,42.59681701660156,43.129920959472656,45.09401321411133,42.46711730957031,43.007850646972656,55.98,82.30400000000002,76.2,50.0,62.5,52.9,50.0,50.0,60.0,58.8,55.6,43.8,26.59,0.7610000000000012,24.4,26.0,26.5,27.1,27.3,27.0,26.6,27.3,26.6,27.1
resize,Video1,./data/Video1/Confetti01.png and 9 others,3,2.2115278244018555,0.06722931092958283,2.948617935180664,2.1628284454345703,2.1219348907470703,2.1245574951171875,2.1321964263916016,2.117176055908203,2.1259689331054688,2.128629684448242,2.1239852905273438,2.129383087158203,99.1,3.6199999999999997,100.0,100.0,100.0,95.2,95.8,100.0,100.0,100.0,100.0,100.0,26.6,0.6822222222222224,24.6,25.9,26.5,27.1,27.3,27.0,26.6,27.3,26.6,27.1
rotate,Video1,./data/Video1/Confetti01.png and 9 others,3,1.4885272979736328,0.027373631831627183,1.9441032409667969,1.5087032318115234,1.4236068725585938,1.4074134826660156,1.4035224914550781,1.486673355102539,1.3841056823730469,1.4095401763916016,1.4316654205322266,1.4859390258789062,53.339999999999996,81.52488888888887,77.8,50.0,50.0,50.0,53.3,53.3,53.3,46.2,53.3,46.2,26.6,0.6822222222222224,24.6,25.9,26.5,27.1,27.3,27.0,26.6,27.3,26.6,27.1
mirror,Video1,./data/Video1/Confetti01.png and 9 others,3,0.6995763778686523,0.006247198112355868,0.7798480987548828,0.7917594909667969,0.6821250915527344,0.5525112152099609,0.6554031372070312,0.6901836395263672,0.6028366088867188,0.7349205017089844,0.7751846313476562,0.7309913635253906,49.9,206.01111111111115,85.7,50.0,57.1,50.0,40.0,33.3,40.0,50.0,50.0,42.9,26.61,0.6387777777777788,24.7,25.9,26.5,27.1,27.3,27.0,26.6,27.3,26.6,27.1
contour,Video1,./data/Video1/Confetti01.png and 9 others,3,4.280470848083496,0.004291430346307202,4.317378997802734,4.150829315185547,4.340610504150391,4.262170791625977,4.286432266235352,4.243373870849609,4.312562942504883,4.380922317504883,4.2919158935546875,4.218511581420898,59.93,4.511222222222213,65.1,58.5,58.1,60.9,60.5,59.5,58.1,60.0,58.1,60.5,26.59,0.7276666666666675,24.5,25.9,26.5,27.1,27.3,27.0,26.6,27.3,26.6,27.1
contrastRandomization,Video1,./data/Video1/Confetti01.png and 9 others,3,1.3432836532592773,0.00023597570159634214,1.338663101196289,1.3451385498046875,1.3271141052246094,1.3551044464111328,1.350545883178711,1.3355255126953125,1.3561820983886719,1.334075927734375,1.370992660522461,1.3194942474365234,49.52,10.186222222222206,50.0,46.2,46.2,53.3,50.0,53.8,53.3,46.2,50.0,46.2,26.6,0.6822222222222224,24.6,25.9,26.5,27.1,27.3,27.0,26.6,27.3,26.6,27.1
brightnessRandomization,Video1,./data/Video1/Confetti01.png and 9 others,3,56.26990795135498,19.661771810635603,59.51571464538574,44.91853713989258,56.73694610595703,57.34586715698242,53.01833152770996,56.47110939025879,58.49313735961914,59.03887748718262,57.509660720825195,59.65089797973633,55.4,8.651111111111112,54.2,55.6,60.0,50.0,59.1,56.0,54.2,56.5,52.4,56.0,26.55,0.5694444444444452,24.7,25.9,26.7,27.1,27.3,27.0,26.9,26.6,26.8,26.5
gaussianBlur,Video1,./data/Video1/Confetti01.png and 9 others,3,0.6662569046020508,0.00019207261781654475,0.6828022003173828,0.6370735168457031,0.661468505859375,0.6595802307128906,0.6667327880859375,0.6836318969726562,0.6682014465332031,0.6621932983398438,0.6610012054443359,0.6798839569091797,97.64,24.862666666666655,88.9,100.0,100.0,100.0,87.5,100.0,100.0,100.0,100.0,100.0,26.55,0.5694444444444452,24.7,25.9,26.7,27.1,27.3,27.0,26.9,26.6,26.8,26.5
meanThresh,Video1,./data/Video1/Confetti01.png and 9 others,3,2.5075178146362305,0.0005511821260976527,2.517681121826172,2.5004196166992188,2.490873336791992,2.5064849853515625,2.567873001098633,2.4981021881103516,2.5022220611572266,2.5103092193603516,2.5003433227539062,2.4808692932128906,50.769999999999996,3.5689999999999977,48.0,48.0,52.0,50.0,51.9,52.0,53.8,50.0,52.0,50.0,26.55,0.5694444444444452,24.7,25.9,26.7,27.1,27.3,27.0,26.9,26.6,26.8,26.5
gradientSobel,Video1,./data/Video1/Confetti01.png and 9 others,3,3.0698366165161133,0.001164379562194679,3.1098175048828125,3.113689422607422,3.097705841064453,3.0321311950683594,3.0646228790283203,3.0678558349609375,3.0567169189453125,3.009462356567383,3.0521011352539062,3.0942630767822266,49.48,3.0106666666666695,48.4,46.7,48.3,50.0,51.6,51.6,48.3,51.6,48.3,50.0,26.55,0.5694444444444452,24.7,25.9,26.7,27.1,27.3,27.0,26.9,26.6,26.8,26.5
computeHistogram,Video1,./data/Video1/Confetti01.png and 9 others,3,1.301386833190918,0.00038085794080365705,1.2753582000732422,1.2923717498779297,1.309661865234375,1.3161277770996094,1.300201416015625,1.338348388671875,1.2946605682373047,1.2738990783691406,1.3155651092529297,1.2976741790771484,96.37,14.724555555555554,100.0,100.0,92.3,92.9,100.0,100.0,92.3,92.9,93.3,100.0,26.55,0.5694444444444452,24.7,25.9,26.7,27.1,27.3,27.0,26.9,26.6,26.8,26.5
computeCanny,Video1,./data/Video1/Confetti01.png and 9 others,3,41.2769079208374,6.144503603561841,40.63987731933594,39.57033157348633,40.368080139160156,43.692588806152344,38.73944282531738,40.811777114868164,38.34128379821777,40.90547561645508,46.32902145385742,43.37120056152344,65.43,20.093444444444444,66.7,60.0,64.7,68.8,60.0,63.2,75.0,62.5,66.7,66.7,26.56,0.5293333333333334,24.8,25.9,26.7,27.1,27.3,27.0,26.9,26.6,26.8,26.5
detectSift,Video1,./data/Video1/Confetti01.png and 9 others,3,722.7945566177368,149.55690695804455,740.5624389648438,718.5001373291016,725.4137992858887,716.202974319458,704.322099685669,714.4184112548828,744.6737289428711,715.0375843048096,726.1538505554199,722.6605415344238,77.82,0.14177777777777822,78.0,78.3,77.3,77.6,78.2,77.9,77.7,77.8,77.2,78.2,27.12,0.24622222222222123,26.1,27.3,26.6,27.5,27.5,27.4,27.4,27.4,26.6,27.4
detectSurf,Video1,./data/Video1/Confetti01.png and 9 others,3,1352.8457880020142,401.8203123810811,1313.9877319335938,1362.3645305633545,1353.0776500701904,1334.6447944641113,1370.7869052886963,1364.8242950439453,1332.5872421264648,1360.7447147369385,1380.0456523895264,1355.3943634033203,95.45,0.09388888888888769,95.4,95.8,95.2,96.1,95.4,95.4,95.3,95.2,95.1,95.6,27.1,0.7399999999999997,25.5,27.9,26.6,26.8,26.7,28.1,26.8,28.0,26.6,28.0
goodFeatures,Video1,./data/Video1/Confetti01.png and 9 others,3,60.12706756591797,80.14313916646643,67.3673152923584,49.83782768249512,70.40071487426758,61.84720993041992,63.39907646179199,49.4232177734375,69.44131851196289,50.44698715209961,68.15862655639648,50.948381423950195,79.51,13.932111111111091,80.8,71.4,79.3,82.6,83.3,78.9,82.8,75.0,80.0,81.0,27.42,0.4528888888888892,26.0,28.0,27.1,27.3,27.1,28.1,27.3,28.1,27.1,28.1
houghLine,Video1,./data/Video1/Confetti01.png and 9 others,3,199.40710067749023,10.23493064167269,197.5383758544922,203.92847061157227,200.92487335205078,202.1646499633789,198.36068153381348,194.63181495666504,202.06356048583984,199.84960556030273,200.32763481140137,194.28133964538574,78.54,0.12711111111111156,78.5,79.0,78.7,77.8,79.0,78.2,78.5,78.5,78.7,78.5,26.86,0.13822222222222227,26.1,26.6,27.1,27.3,27.0,26.7,27.3,26.7,27.1,26.7
measureMemoryUsage,Video2,./data/Video2/Gear01.png and 9 others,3,13.031911849975586,5.011017894200147,12.604713439941406,10.691642761230469,10.763406753540039,12.016534805297852,11.148452758789062,15.734195709228516,15.63119888305664,15.62643051147461,15.163660049438477,10.938882827758789,71.61,233.87655555555554,100.0,75.0,60.0,80.0,75.0,83.3,71.4,50.0,71.4,50.0,27.12,0.04399999999999987,26.6,27.1,27.0,27.1,27.1,27.3,27.3,27.2,27.3,27.2
resize,Video2,./data/Video2/Gear01.png and 9 others,3,1.2145071029663086,0.017894651562326343,1.0806465148925781,1.3973426818847656,1.0736656188964844,1.1216449737548828,1.3819026947021484,1.3027095794677734,1.3560104370117188,1.1062240600585938,1.226797103881836,1.0981273651123047,100.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,27.11,0.045444444444444336,26.6,27.1,27.0,27.0,27.1,27.3,27.3,27.2,27.3,27.2
rotate,Video2,./data/Video2/Gear01.png and 9 others,3,0.7350301742553711,0.02352117725826651,0.6403064727783203,0.6855678558349609,0.6013202667236328,0.6162071228027344,0.8461380004882812,1.0075759887695312,0.7660865783691406,0.6243133544921875,0.9604549407958984,0.6023311614990234,62.63,347.4201111111111,42.9,71.4,40.0,57.1,87.5,81.8,77.8,40.0,77.8,50.0,27.11,0.045444444444444336,26.6,27.1,27.0,27.0,27.1,27.3,27.3,27.2,27.3,27.2
mirror,Video2,./data/Video2/Gear01.png and 9 others,3,0.2760581970214844,0.00249030304176914,0.24278640747070312,0.2516746520996094,0.21795272827148438,0.2250194549560547,0.37384986877441406,0.3165721893310547,0.3101634979248047,0.24481773376464844,0.3118705749511719,0.26587486267089844,52.51,1405.4076666666667,0.0,75.0,0.0,0.0,66.7,75.0,100.0,66.7,75.0,66.7,27.11,0.045444444444444336,26.6,27.1,27.0,27.0,27.1,27.3,27.3,27.2,27.3,27.2
contour,Video2,./data/Video2/Gear01.png and 9 others,3,1.761423110961914,0.06794788074330427,1.338205337524414,1.964874267578125,1.5187740325927734,1.5825271606445312,1.9505596160888672,2.0006275177001953,1.8222332000732422,1.6046714782714844,2.1719741821289062,1.6597843170166016,75.09,154.82322222222228,63.6,90.9,64.3,62.5,88.9,58.8,88.2,72.2,85.0,76.5,27.1,0.04222222222222208,26.6,27.1,27.0,27.0,27.1,27.2,27.3,27.2,27.3,27.2
contrastRandomization,Video2,./data/Video2/Gear01.png and 9 others,3,0.6725139617919922,0.0136366445238107,0.6257247924804688,0.6639671325683594,0.5899429321289062,0.5827808380126953,0.6972312927246094,0.9280776977539062,0.6107902526855469,0.6032848358154297,0.8300018310546875,0.5933380126953125,61.260000000000005,186.69155555555557,50.0,80.0,57.1,57.1,71.4,55.6,71.4,40.0,80.0,50.0,27.1,0.04222222222222208,26.6,27.1,27.0,27.0,27.1,27.2,27.3,27.2,27.3,27.2
brightnessRandomization,Video2,./data/Video2/Gear01.png and 9 others,3,24.849271774291992,4.560803634174388,24.508953094482422,26.98230743408203,24.147987365722656,25.176525115966797,28.16176414489746,22.945165634155273,25.897741317749023,21.13032341003418,26.537656784057617,23.00429344177246,62.37,151.5001111111111,55.6,72.7,55.6,60.0,75.0,44.4,70.0,57.1,83.3,50.0,27.09,0.01877777777777765,26.8,27.1,27.0,27.0,27.0,27.2,27.2,27.2,27.2,27.2
gaussianBlur,Video2,./data/Video2/Gear01.png and 9 others,3,0.30554676055908203,0.00017176509673946485,0.2941608428955078,0.30071258544921875,0.3157520294189453,0.29862403869628906,0.3379344940185547,0.2934551239013672,0.30783653259277344,0.30442237854003906,0.30246734619140625,0.30010223388671875,100.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,27.09,0.01877777777777765,26.8,27.1,27.0,27.0,27.0,27.2,27.2,27.2,27.2,27.2
meanThresh,Video2,./data/Video2/Gear01.png and 9 others,3,1.0954360961914062,0.00029581834193474304,1.0882759094238281,1.0706233978271484,1.0684967041015625,1.0958671569824219,1.1177349090576172,1.0842132568359375,1.114187240600586,1.1081218719482422,1.1016464233398438,1.105194091796875,51.62,11.17288888888889,50.0,54.5,53.8,50.0,50.0,54.5,50.0,54.5,44.4,54.5,27.09,0.01877777777777765,26.8,27.1,27.0,27.0,27.0,27.2,27.2,27.2,27.2,27.2
