Benchmark,Source Video,Image Path,Kernel Width (# pixels),Average Time Elapsed (milliseconds),Variance of Time Elapsed (milliseconds),Time Elapsed 1 (milliseconds),Time Elapsed 2 (milliseconds),Time Elapsed 3 (milliseconds),Time Elapsed 4 (milliseconds),Time Elapsed 5 (milliseconds),Time Elapsed 6 (milliseconds),Time Elapsed 7 (milliseconds),Time Elapsed 8 (milliseconds),Time Elapsed 9 (milliseconds),Time Elapsed 10 (milliseconds),Average of average CPU usage (% of CPU),Variance of average CPU usage (% of CPU),CPU usage 1 (% of CPU),CPU usage 2 (% of CPU),CPU usage 3 (% of CPU),CPU usage 4 (% of CPU),CPU usage 5 (% of CPU),CPU usage 6 (% of CPU),CPU usage 7 (% of CPU),CPU usage 8 (% of CPU),CPU usage 9 (% of CPU),CPU usage 10 (% of CPU),Average memory usage (% of memory),Variance of memory usage (% of memory),memory usage 1 (% of memory),memory usage 2 (% of memory),memory usage 3 (% of memory),memory usage 4 (% of memory),memory usage 5 (% of memory),memory usage 6 (% of memory),memory usage 7 (% of memory),memory usage 8 (% of memory),memory usage 9 (% of memory),memory usage 10 (% of memory)
measureMemoryUsage,Video2,./data/Video2/Gear3.png and 9 others,3,11.306333541870117,1.9751117330694494,15.226602554321289,10.959625244140625,10.932445526123047,10.442018508911133,10.394573211669922,10.93602180480957,11.338472366333008,10.979652404785156,10.792016983032227,11.061906814575195,46.04,180.276,57.1,60.0,60.0,50.0,50.0,25.0,25.0,50.0,33.3,50.0,25.66,0.5937777777777768,23.6,25.3,25.7,25.8,25.9,25.9,25.9,26.1,26.2,26.2
resize,Video2,./data/Video2/Gear3.png and 9 others,3,1.70135498046875,2.8871629385523394,6.5364837646484375,1.1718273162841797,1.1563301086425781,1.15966796875,1.239776611328125,1.157522201538086,1.1696815490722656,1.1610984802246094,1.1403560638427734,1.1208057403564453,97.5,62.5,100.0,75.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,25.63,0.5178888888888882,23.8,25.3,25.7,25.3,25.9,25.9,25.9,26.1,26.2,26.2
rotate,Video2,./data/Video2/Gear3.png and 9 others,3,0.8435249328613281,0.36172861604831674,2.554655075073242,0.6549358367919922,0.6394386291503906,0.6372928619384766,0.6535053253173828,0.6737709045410156,0.6649494171142578,0.6349086761474609,0.6809234619140625,0.640869140625,57.18,513.8928888888889,80.0,50.0,50.0,66.7,0.0,66.7,66.7,66.7,75.0,50.0,25.63,0.5178888888888882,23.8,25.3,25.7,25.3,25.9,25.9,25.9,26.1,26.2,26.2
mirror,Video2,./data/Video2/Gear3.png and 9 others,3,0.39942264556884766,0.027747825015467242,0.8623600006103516,0.3635883331298828,0.3066062927246094,0.3814697265625,0.3764629364013672,0.31280517578125,0.40078163146972656,0.324249267578125,0.2963542938232422,0.3695487976074219,25.0,1805.5555555555557,50.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,0.0,25.63,0.5178888888888882,23.8,25.3,25.7,25.3,25.9,25.9,25.9,26.1,26.2,26.2
contour,Video2,./data/Video2/Gear3.png and 9 others,3,1.7543315887451172,0.5458298700331297,3.8504600524902344,1.5175342559814453,1.5773773193359375,1.4545917510986328,1.3973712921142578,1.5106201171875,1.581430435180664,1.569986343383789,1.5246868133544922,1.5592575073242188,31.67,1324.3334444444445,50.0,0.0,0.0,66.7,0.0,50.0,50.0,0.0,0.0,100.0,25.63,0.5178888888888882,23.8,25.3,25.7,25.3,25.9,25.9,25.9,26.1,26.2,26.2
contrastRandomization,Video2,./data/Video2/Gear3.png and 9 others,3,0.8220672607421875,0.3455077654103257,2.492666244506836,0.6117820739746094,0.6177425384521484,0.7152557373046875,0.6380081176757812,0.6382465362548828,0.6380081176757812,0.5993843078613281,0.6322860717773438,0.6372928619384766,20.0,1777.7777777777778,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,25.63,0.5178888888888882,23.8,25.3,25.7,25.3,25.9,25.9,25.9,26.1,26.2,26.2
brightnessRandomization,Video2,./data/Video2/Gear3.png and 9 others,3,24.979424476623535,14.614349892857112,34.85274314880371,25.637388229370117,23.604631423950195,26.000261306762695,21.298885345458984,23.721694946289062,21.543025970458984,25.516033172607422,24.410009384155273,23.209571838378906,54.21,64.31211111111114,71.4,50.0,50.0,50.0,57.1,63.6,50.0,50.0,55.6,44.4,25.66,0.46711111111111137,23.9,25.3,25.7,25.5,25.9,25.9,25.9,26.1,26.2,26.2
gaussianBlur,Video2,./data/Video2/Gear3.png and 9 others,3,0.5100250244140625,0.12564041248373947,1.5184879302978516,0.40435791015625,0.3800392150878906,0.396728515625,0.3993511199951172,0.3991127014160156,0.396728515625,0.4050731658935547,0.4131793975830078,0.3871917724609375,84.17,1025.3334444444445,66.7,100.0,100.0,75.0,100.0,100.0,100.0,100.0,100.0,0.0,25.66,0.46711111111111137,23.9,25.3,25.7,25.5,25.9,25.9,25.9,26.1,26.2,26.2
meanThresh,Video2,./data/Video2/Gear3.png and 9 others,3,1.4715194702148438,1.0057251781998073,4.325389862060547,1.1439323425292969,1.15966796875,1.1527538299560547,1.1851787567138672,1.1408329010009766,1.163482666015625,1.163482666015625,1.1491775512695312,1.131296157836914,25.0,1805.5555555555557,100.0,0.0,100.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,25.66,0.46711111111111137,23.9,25.3,25.7,25.5,25.9,25.9,25.9,26.1,26.2,26.2
gradientSobel,Video2,./data/Video2/Gear3.png and 9 others,3,1.743936538696289,0.9006854775685093,4.438877105712891,1.4920234680175781,1.3995170593261719,1.47247314453125,1.5869140625,1.420736312866211,1.4624595642089844,1.4138221740722656,1.3737678527832031,1.378774642944336,5.0,250.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,25.66,0.46711111111111137,23.9,25.3,25.7,25.5,25.9,25.9,25.9,26.1,26.2,26.2
