Benchmark,Source Video,Image Path,Kernel Width (# pixels),Average Time Elapsed (milliseconds),Variance of Time Elapsed (milliseconds),Time Elapsed 1 (milliseconds),Time Elapsed 2 (milliseconds),Time Elapsed 3 (milliseconds),Time Elapsed 4 (milliseconds),Time Elapsed 5 (milliseconds),Time Elapsed 6 (milliseconds),Time Elapsed 7 (milliseconds),Time Elapsed 8 (milliseconds),Time Elapsed 9 (milliseconds),Time Elapsed 10 (milliseconds),Average of average CPU usage (% of CPU),Variance of average CPU usage (% of CPU),CPU usage 1 (% of CPU),CPU usage 2 (% of CPU),CPU usage 3 (% of CPU),CPU usage 4 (% of CPU),CPU usage 5 (% of CPU),CPU usage 6 (% of CPU),CPU usage 7 (% of CPU),CPU usage 8 (% of CPU),CPU usage 9 (% of CPU),CPU usage 10 (% of CPU),Average memory usage (% of memory),Variance of memory usage (% of memory),memory usage 1 (% of memory),memory usage 2 (% of memory),memory usage 3 (% of memory),memory usage 4 (% of memory),memory usage 5 (% of memory),memory usage 6 (% of memory),memory usage 7 (% of memory),memory usage 8 (% of memory),memory usage 9 (% of memory),memory usage 10 (% of memory)
measureMemoryUsage,Video1,./data/Video1/Confetti1.png and 9 others,3,52.312374114990234,14.633521762637733,52.123069763183594,57.30462074279785,60.79459190368652,48.65884780883789,51.07736587524414,49.722909927368164,51.10669136047363,50.16517639160156,52.52408981323242,49.64637756347656,21.64,7.100444444444449,19.0,18.2,20.4,18.9,23.1,23.1,20.0,25.0,25.6,23.1,10.81,2.1698888888888885,7.4,9.0,10.7,10.9,11.6,11.7,11.8,11.7,11.7,11.6
resize,Video1,./data/Video1/Confetti1.png and 9 others,3,1.6083240509033203,0.5924843334368133,3.6759376525878906,1.9228458404541016,1.7695426940917969,1.253366470336914,1.2710094451904297,1.276254653930664,1.1734962463378906,1.2240409851074219,1.2769699096679688,1.239776611328125,92.92,88.95066666666666,77.8,100.0,80.0,100.0,100.0,85.7,85.7,100.0,100.0,100.0,10.82,2.0639999999999996,7.6,8.9,10.7,10.9,11.6,11.7,11.8,11.7,11.7,11.6
rotate,Video1,./data/Video1/Confetti1.png and 9 others,3,1.4917850494384766,0.009716675069487084,1.3697147369384766,1.5115737915039062,1.3883113861083984,1.6045570373535156,1.3556480407714844,1.6241073608398438,1.4824867248535156,1.4612674713134766,1.5943050384521484,1.52587890625,13.74,29.702666666666666,11.1,10.0,25.0,9.1,18.2,18.2,10.0,10.0,9.1,16.7,10.82,2.0639999999999996,7.6,8.9,10.7,10.9,11.6,11.7,11.8,11.7,11.7,11.6
mirror,Video1,./data/Video1/Confetti1.png and 9 others,3,0.5746364593505859,0.0681220096036365,1.2965202331542969,0.6136894226074219,0.42057037353515625,0.5166530609130859,0.4436969757080078,0.5412101745605469,0.4334449768066406,0.4687309265136719,0.5533695220947266,0.4584789276123047,7.0,128.88888888888889,0.0,25.0,0.0,0.0,0.0,0.0,25.0,0.0,20.0,0.0,10.82,2.0639999999999996,7.6,8.9,10.7,10.9,11.6,11.7,11.8,11.7,11.7,11.6
contour,Video1,./data/Video1/Confetti1.png and 9 others,3,3.864145278930664,0.054900109110652316,3.5927295684814453,4.3487548828125,3.533601760864258,3.8170814514160156,3.787994384765625,3.7899017333984375,3.798246383666992,4.065036773681641,3.9229393005371094,3.985166549682617,21.66,419.5804444444444,33.3,25.0,33.3,50.0,0.0,0.0,0.0,50.0,25.0,0.0,10.82,2.0639999999999996,7.6,8.9,10.7,10.9,11.6,11.7,11.8,11.7,11.7,11.6
contrastRandomization,Video1,./data/Video1/Confetti1.png and 9 others,3,1.5350103378295898,0.05494654197314554,2.166271209716797,1.4581680297851562,1.3539791107177734,1.483917236328125,1.5075206756591797,1.3918876647949219,1.4216899871826172,1.6274452209472656,1.4274120330810547,1.5118122100830078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.82,2.0639999999999996,7.6,8.9,10.7,10.9,11.6,11.7,11.8,11.7,11.7,11.6
brightnessRandomization,Video1,./data/Video1/Confetti1.png and 9 others,3,54.09436225891113,9.955363955466762,57.53302574157715,52.173614501953125,54.796457290649414,52.05941200256348,52.36220359802246,58.008670806884766,48.96354675292969,52.866458892822266,58.858633041381836,53.32159996032715,17.16,1.6826666666666665,17.0,19.0,16.3,14.6,16.7,17.4,17.9,16.7,17.0,19.0,10.68,1.7973333333333332,7.8,8.9,10.2,10.9,11.6,11.1,11.8,11.7,11.2,11.6
gaussianBlur,Video1,./data/Video1/Confetti1.png and 9 others,3,0.5245208740234375,0.00798672772361897,0.7240772247314453,0.4382133483886719,0.47206878662109375,0.4279613494873047,0.44989585876464844,0.6012916564941406,0.5414485931396484,0.5297660827636719,0.5488395690917969,0.5116462707519531,100.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,10.68,1.7973333333333332,7.8,8.9,10.2,10.9,11.6,11.1,11.8,11.7,11.2,11.6
meanThresh,Video1,./data/Video1/Confetti1.png and 9 others,3,2.5563955307006836,0.01871137619168116,2.598285675048828,2.749204635620117,2.225160598754883,2.490997314453125,2.6323795318603516,2.5892257690429688,2.515077590942383,2.5374889373779297,2.6047229766845703,2.6214122772216797,9.989999999999998,258.741,0.0,33.3,0.0,0.0,33.3,0.0,0.0,33.3,0.0,0.0,10.68,1.7973333333333332,7.8,8.9,10.2,10.9,11.6,11.1,11.8,11.7,11.2,11.6
gradientSobel,Video1,./data/Video1/Confetti1.png and 9 others,3,4.151105880737305,0.06351871838382471,4.273414611816406,4.337072372436523,4.177331924438477,3.917694091796875,3.767251968383789,4.115104675292969,4.637002944946289,4.308223724365234,3.9391517639160156,4.038810729980469,16.66,215.80266666666665,25.0,0.0,33.3,33.3,0.0,0.0,0.0,25.0,25.0,25.0,10.68,1.7973333333333332,7.8,8.9,10.2,10.9,11.6,11.1,11.8,11.7,11.2,11.6
