Benchmark,Source Video,Image Path,Kernel Width (# pixels),Average Time Elapsed (milliseconds),Variance of Time Elapsed (milliseconds),Time Elapsed 1 (milliseconds),Time Elapsed 2 (milliseconds),Time Elapsed 3 (milliseconds),Time Elapsed 4 (milliseconds),Time Elapsed 5 (milliseconds),Time Elapsed 6 (milliseconds),Time Elapsed 7 (milliseconds),Time Elapsed 8 (milliseconds),Time Elapsed 9 (milliseconds),Time Elapsed 10 (milliseconds),Average of average CPU usage (% of CPU),Variance of average CPU usage (% of CPU),CPU usage 1 (% of CPU),CPU usage 2 (% of CPU),CPU usage 3 (% of CPU),CPU usage 4 (% of CPU),CPU usage 5 (% of CPU),CPU usage 6 (% of CPU),CPU usage 7 (% of CPU),CPU usage 8 (% of CPU),CPU usage 9 (% of CPU),CPU usage 10 (% of CPU),Average memory usage (% of memory),Variance of memory usage (% of memory),memory usage 1 (% of memory),memory usage 2 (% of memory),memory usage 3 (% of memory),memory usage 4 (% of memory),memory usage 5 (% of memory),memory usage 6 (% of memory),memory usage 7 (% of memory),memory usage 8 (% of memory),memory usage 9 (% of memory),memory usage 10 (% of memory)
measureMemoryUsage,Video1,./data/Video1/Confetti01.png and 9 others,3,37.91496753692627,3.959469791602209,39.25299644470215,38.770198822021484,34.96384620666504,37.43600845336914,36.011695861816406,38.53583335876465,35.810232162475586,41.09692573547363,37.123918533325195,40.148019790649414,9.13,194.96455555555556,45.2,0.0,10.0,0.0,13.8,0.0,0.0,0.0,12.9,9.4,38.71,0.014333333333333283,38.5,38.7,38.7,38.7,38.7,38.7,38.7,38.7,38.7,39.0
resize,Video1,./data/Video1/Confetti01.png and 9 others,3,0.9758825302124023,0.00239692425566318,0.9272861480712891,1.1009693145751953,0.9499549865722656,0.9859275817871094,0.9627246856689453,0.9800434112548828,0.9316825866699219,0.9902000427246094,0.9751605987548828,0.9548759460449219,10.41,492.681,0.0,0.0,59.1,0.0,0.0,0.0,0.0,0.0,45.0,0.0,38.769999999999996,0.011222222222221941,38.6,38.7,38.7,38.8,38.8,38.7,38.8,38.8,38.8,39.0
rotate,Video1,./data/Video1/Confetti01.png and 9 others,3,1.2993793487548828,0.008951737452460092,1.2126350402832031,1.5303230285644531,1.2166786193847656,1.25244140625,1.3489627838134766,1.2381172180175781,1.290426254272461,1.2716007232666016,1.3552093505859375,1.2773990631103516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.769999999999996,0.011222222222221941,38.6,38.7,38.7,38.8,38.8,38.7,38.8,38.8,38.8,39.0
mirror,Video1,./data/Video1/Confetti01.png and 9 others,3,0.6811857223510742,0.010559726822773681,0.5905532836914062,0.8642768859863281,0.5801963806152344,0.7704830169677734,0.6661701202392578,0.5741214752197266,0.7702064514160156,0.5896091461181641,0.7586479187011719,0.6475925445556641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.769999999999996,0.011222222222221941,38.6,38.7,38.7,38.8,38.8,38.7,38.8,38.8,38.8,39.0
contour,Video1,./data/Video1/Confetti01.png and 9 others,3,3.882122039794922,0.009321172708748944,3.983163833618164,3.7615966796875,3.871793746948242,3.7960433959960938,3.785114288330078,3.872833251953125,3.9107322692871094,4.051198959350586,3.973226547241211,3.8155174255371094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.730000000000004,0.011222222222222005,38.6,38.7,38.7,38.7,38.7,38.7,38.7,38.7,38.8,39.0
contrastRandomization,Video1,./data/Video1/Confetti01.png and 9 others,3,2.287949562072754,0.006555292474230454,2.301206588745117,2.4109935760498047,2.2079944610595703,2.235116958618164,2.223834991455078,2.2198009490966797,2.2458457946777344,2.3842811584472656,2.4023914337158203,2.2480297088623047,14.99,517.6276666666666,0.0,16.8,0.0,0.0,0.0,56.0,0.0,54.6,0.0,22.5,38.7,0.0022222222222221277,38.6,38.7,38.7,38.7,38.7,38.7,38.7,38.7,38.8,38.7
brightnessRandomization,Video1,./data/Video1/Confetti01.png and 9 others,3,80.05561828613281,11.397233647080107,80.59382438659668,72.66426086425781,84.50579643249512,81.41493797302246,77.2712230682373,80.47604560852051,81.8629264831543,77.83293724060059,83.09793472290039,80.83629608154297,5.28,72.94622222222222,0.0,0.0,0.0,15.6,0.0,18.7,0.0,0.0,0.0,18.5,38.980000000000004,0.030666666666666655,39.0,39.1,38.7,39.1,39.1,39.1,38.7,39.1,38.8,39.1
gaussianBlur,Video1,./data/Video1/Confetti01.png and 9 others,3,0.36627864837646484,2.7293358976344785e-05,0.3578948974609375,0.3670692443847656,0.3600788116455078,0.372314453125,0.37247657775878906,0.37220001220703125,0.36744117736816406,0.3639984130859375,0.3619575500488281,0.3673553466796875,25.42,1738.1528888888888,0.0,0.0,0.0,100.0,0.0,87.5,0.0,0.0,0.0,66.7,38.980000000000004,0.030666666666666655,39.0,39.1,38.7,39.1,39.1,39.1,38.7,39.1,38.8,39.1
meanThresh,Video1,./data/Video1/Confetti01.png and 9 others,3,2.8194150924682617,0.016444774791024328,2.7498817443847656,2.9169559478759766,2.9639720916748047,3.054323196411133,2.602081298828125,2.7713680267333984,2.796802520751953,2.7648067474365234,2.752084732055664,2.8218746185302734,1.4300000000000002,20.449000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.3,38.980000000000004,0.030666666666666655,39.0,39.1,38.7,39.1,39.1,39.1,38.7,39.1,38.8,39.1
gradientSobel,Video1,./data/Video1/Confetti01.png and 9 others,3,4.127230644226074,0.005068432907743651,4.163837432861328,4.165277481079102,4.037837982177734,4.1904449462890625,4.203157424926758,4.026203155517578,4.061708450317383,4.210195541381836,4.069004058837891,4.14463996887207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.980000000000004,0.030666666666666655,39.0,39.1,38.7,39.1,39.1,39.1,38.7,39.1,38.8,39.1
computeHistogram,Video1,./data/Video1/Confetti01.png and 9 others,3,0.4657583236694336,0.0007022445475336604,0.4448509216308594,0.44846534729003906,0.4577159881591797,0.4857635498046875,0.5105972290039062,0.4359149932861328,0.4450798034667969,0.4977130889892578,0.4853534698486328,0.44612884521484375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.980000000000004,0.030666666666666655,39.0,39.1,38.7,39.1,39.1,39.1,38.7,39.1,38.8,39.1
computeCanny,Video1,./data/Video1/Confetti01.png and 9 others,3,35.469937324523926,0.8798371665206004,37.60719299316406,36.4382266998291,35.301923751831055,35.140037536621094,35.14289855957031,35.43972969055176,34.96193885803223,35.61758995056152,34.750938415527344,34.29889678955078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.9,0.03777777777777759,39.0,39.1,38.7,38.7,39.1,38.7,38.7,39.1,38.8,39.1
detectSift,Video1,./data/Video1/Confetti01.png and 9 others,3,610.8397245407104,28.725101392031622,620.2220916748047,603.3420562744141,616.7960166931152,606.2989234924316,604.3059825897217,613.9111518859863,609.8339557647705,609.8549365997314,612.8551959991455,610.9769344329834,14.62,238.01955555555554,30.4,0.0,30.3,0.0,29.1,0.0,28.4,0.0,28.0,0.0,39.64,0.3182222222222217,40.0,39.1,40.0,38.7,40.1,40.1,40.1,39.1,40.1,39.1
detectSurf,Video1,./data/Video1/Confetti01.png and 9 others,3,491.72680377960205,137.16026354776054,505.6021213531494,479.19702529907227,479.9339771270752,482.6397895812988,502.55489349365234,490.6299114227295,487.4231815338135,510.6039047241211,498.2461929321289,480.4370403289795,55.32,1148.9017777777776,89.3,53.3,94.3,54.8,0.0,55.3,0.0,54.2,94.5,57.5,38.7,0.0,38.7,38.7,38.7,38.7,38.7,38.7,38.7,38.7,38.7,38.7
goodFeatures,Video1,./data/Video1/Confetti01.png and 9 others,3,52.73635387420654,3.075248515137395,51.28598213195801,54.6259880065918,51.19204521179199,53.54118347167969,53.27796936035156,53.70497703552246,52.886009216308594,50.26984214782715,50.942420959472656,55.63712120056152,7.39,41.38988888888889,12.5,13.3,0.0,14.0,0.0,11.6,0.0,10.3,12.2,0.0,38.93,0.0023333333333333994,38.9,38.9,38.9,38.9,38.9,38.9,38.9,39.0,39.0,39.0
houghLine,Video1,./data/Video1/Confetti01.png and 9 others,3,56.65321350097656,5.8723828311081485,56.92005157470703,55.396080017089844,59.25798416137695,53.68399620056152,54.05306816101074,53.40313911437988,56.982994079589844,60.08100509643555,58.86387825012207,57.88993835449219,7.55,96.88055555555556,0.0,15.9,0.0,21.7,0.0,0.0,0.0,18.8,19.1,0.0,38.730000000000004,0.00899999999999983,38.7,38.7,38.7,38.7,38.7,38.7,38.7,38.7,39.0,38.7
measureMemoryUsage,Video2,./data/Video2/Gear01.png and 9 others,3,10.008591651916504,0.2755183637913837,11.28387451171875,9.629440307617188,9.723482131958008,9.49911117553711,9.616680145263672,9.837760925292969,10.023479461669922,9.876794815063477,10.322446823120117,10.272846221923828,27.33,92.98899999999999,0.0,28.5,30.5,30.4,31.3,30.2,31.7,30.1,30.9,29.7,38.72,0.0017777777777775758,38.7,38.8,38.8,38.7,38.7,38.7,38.7,38.7,38.7,38.7
resize,Video2,./data/Video2/Gear01.png and 9 others,3,0.4891500473022461,0.00021133785796539288,0.47911643981933594,0.5061912536621094,0.5132389068603516,0.47972679138183594,0.4738330841064453,0.4846763610839844,0.4991626739501953,0.48091888427734375,0.47295570373535156,0.5016803741455078,38.21,535.1854444444444,0.0,36.4,40.0,44.4,53.8,72.7,33.3,57.1,44.4,0.0,38.72,0.0017777777777775758,38.7,38.8,38.8,38.7,38.7,38.7,38.7,38.7,38.7,38.7
rotate,Video2,./data/Video2/Gear01.png and 9 others,3,0.5542383193969727,0.00015611224828009855,0.5772781372070312,0.5620384216308594,0.5523967742919922,0.5397224426269531,0.5483913421630859,0.5529594421386719,0.5391979217529297,0.5665206909179688,0.5425643920898438,0.5613136291503906,4.109999999999999,49.79433333333333,0.0,7.7,0.0,16.7,0.0,0.0,0.0,16.7,0.0,0.0,38.72,0.0017777777777775758,38.7,38.8,38.8,38.7,38.7,38.7,38.7,38.7,38.7,38.7
mirror,Video2,./data/Video2/Gear01.png and 9 others,3,0.28553009033203125,0.0011560221941585445,0.26531219482421875,0.26111602783203125,0.2704429626464844,0.32123565673828125,0.2647590637207031,0.3130054473876953,0.26495933532714844,0.26531219482421875,0.2688026428222656,0.3603553771972656,1.4300000000000002,20.449000000000005,0.0,0.0,0.0,14.3,0.0,0.0,0.0,0.0,0.0,0.0,38.72,0.0017777777777775758,38.7,38.8,38.8,38.7,38.7,38.7,38.7,38.7,38.7,38.7
contour,Video2,./data/Video2/Gear01.png and 9 others,3,1.3683929443359375,0.006583456629919561,1.1937618255615234,1.3588428497314453,1.3335609436035156,1.4003181457519531,1.500396728515625,1.4211177825927734,1.3419151306152344,1.3389110565185547,1.359109878540039,1.435995101928711,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.7,0.0,38.7,38.7,38.7,38.7,38.7,38.7,38.7,38.7,38.7,38.7
contrastRandomization,Video2,./data/Video2/Gear01.png and 9 others,3,0.9822301864624023,5.206626863380532e-05,0.9740352630615234,0.9754467010498047,0.9887886047363281,0.9839248657226562,0.9973526000976562,0.9755134582519531,0.98480224609375,0.9785175323486328,0.9792041778564453,0.9847164154052734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.7,0.0,38.7,38.7,38.7,38.7,38.7,38.7,38.7,38.7,38.7,38.7
brightnessRandomization,Video2,./data/Video2/Gear01.png and 9 others,3,37.40408420562744,2.367284239805182,35.13598442077637,37.31083869934082,38.50388526916504,37.19496726989746,38.45715522766113,37.74595260620117,40.4510498046875,37.152767181396484,36.60416603088379,35.48407554626465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.76,0.004888888888888554,38.9,38.7,38.7,38.7,38.7,38.7,38.8,38.8,38.8,38.8
gaussianBlur,Video2,./data/Video2/Gear01.png and 9 others,3,0.20184898376464844,0.00017405032849637792,0.18655776977539062,0.20380020141601562,0.18512725830078125,0.2105236053466797,0.21554946899414062,0.21752357482910156,0.19583702087402344,0.21940231323242188,0.1937580108642578,0.19041061401367188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.76,0.004888888888888554,38.9,38.7,38.7,38.7,38.7,38.7,38.8,38.8,38.8,38.8
meanThresh,Video2,./data/Video2/Gear01.png and 9 others,3,1.1802854537963867,0.002483272377907674,1.1679553985595703,1.1571216583251953,1.320037841796875,1.18072509765625,1.1741161346435547,1.1587238311767578,1.1712455749511719,1.15936279296875,1.1579608917236328,1.1556053161621094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.76,0.004888888888888554,38.9,38.7,38.7,38.7,38.7,38.7,38.8,38.8,38.8,38.8
gradientSobel,Video2,./data/Video2/Gear01.png and 9 others,3,1.4404058456420898,0.015928509153834765,1.3831233978271484,1.7569160461425781,1.3771533966064453,1.390848159790039,1.3917255401611328,1.369791030883789,1.3872814178466797,1.3967323303222656,1.5725231170654297,1.3779640197753906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.76,0.004888888888888554,38.9,38.7,38.7,38.7,38.7,38.7,38.8,38.8,38.8,38.8
computeHistogram,Video2,./data/Video2/Gear01.png and 9 others,3,0.2921323776245117,0.0005562819458444008,0.2952766418457031,0.3089141845703125,0.2857208251953125,0.27939796447753906,0.2773571014404297,0.28351783752441406,0.28011322021484375,0.2817535400390625,0.2762031555175781,0.3530693054199219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.76,0.004888888888888554,38.9,38.7,38.7,38.7,38.7,38.7,38.8,38.8,38.8,38.8
