Benchmark,Source Video,Image Path,Kernel Width (# pixels),Average Time Elapsed (milliseconds),Variance of Time Elapsed (milliseconds),Time Elapsed 1 (milliseconds),Time Elapsed 2 (milliseconds),Time Elapsed 3 (milliseconds),Time Elapsed 4 (milliseconds),Time Elapsed 5 (milliseconds),Time Elapsed 6 (milliseconds),Time Elapsed 7 (milliseconds),Time Elapsed 8 (milliseconds),Time Elapsed 9 (milliseconds),Time Elapsed 10 (milliseconds),Average of average CPU usage (% of CPU),Variance of average CPU usage (% of CPU),CPU usage 1 (% of CPU),CPU usage 2 (% of CPU),CPU usage 3 (% of CPU),CPU usage 4 (% of CPU),CPU usage 5 (% of CPU),CPU usage 6 (% of CPU),CPU usage 7 (% of CPU),CPU usage 8 (% of CPU),CPU usage 9 (% of CPU),CPU usage 10 (% of CPU),Average memory usage (% of memory),Variance of memory usage (% of memory),memory usage 1 (% of memory),memory usage 2 (% of memory),memory usage 3 (% of memory),memory usage 4 (% of memory),memory usage 5 (% of memory),memory usage 6 (% of memory),memory usage 7 (% of memory),memory usage 8 (% of memory),memory usage 9 (% of memory),memory usage 10 (% of memory)
measureMemoryUsage,Video2,./data/Video2/Gear3.png and 9 others,3,12.530517578125,0.6045870425926599,14.576196670532227,12.722015380859375,12.201070785522461,11.92927360534668,11.791706085205078,12.71820068359375,12.410163879394531,12.395381927490234,12.206315994262695,12.354850769042969,54.17,125.55566666666667,75.0,40.0,60.0,50.0,66.7,40.0,60.0,50.0,50.0,50.0,25.19,0.3498888888888884,23.6,24.9,25.2,25.3,25.4,25.5,25.5,25.5,25.5,25.5
resize,Video2,./data/Video2/Gear3.png and 9 others,3,1.5610933303833008,0.8831120800954927,1.7123222351074219,1.1844635009765625,1.1904239654541016,1.1506080627441406,1.2004375457763672,1.2722015380859375,1.390218734741211,1.1789798736572266,1.1410713195800781,4.190206527709961,96.67,110.88899999999998,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,66.7,100.0,25.19,0.32322222222222236,23.7,24.8,25.2,25.3,25.4,25.5,25.5,25.5,25.5,25.5
rotate,Video2,./data/Video2/Gear3.png and 9 others,3,1.0617971420288086,0.033500482585522046,1.5811920166015625,0.9970664978027344,1.026153564453125,1.0018348693847656,0.9856224060058594,1.027822494506836,0.9970664978027344,1.012563705444336,0.9951591491699219,0.9934902191162109,55.34,52.51377777777779,66.7,50.0,60.0,50.0,50.0,60.0,50.0,66.7,50.0,50.0,25.19,0.32322222222222236,23.7,24.8,25.2,25.3,25.4,25.5,25.5,25.5,25.5,25.5
mirror,Video2,./data/Video2/Gear3.png and 9 others,3,1.1735200881958008,0.014331406343141376,1.4927387237548828,1.1930465698242188,1.1267662048339844,1.1181831359863281,1.2121200561523438,1.1780261993408203,1.0955333709716797,1.1029243469238281,1.0962486267089844,1.1196136474609375,54.67,40.089000000000006,66.7,60.0,50.0,50.0,50.0,50.0,50.0,60.0,50.0,60.0,25.19,0.32322222222222236,23.7,24.8,25.2,25.3,25.4,25.5,25.5,25.5,25.5,25.5
contour,Video2,./data/Video2/Gear3.png and 9 others,3,1.787400245666504,0.014615572909961985,1.5530586242675781,1.7893314361572266,1.8582344055175781,1.7290115356445312,1.6744136810302734,1.7404556274414062,1.7843246459960938,1.9621849060058594,1.86920166015625,1.9137859344482422,60.0,2666.6666666666665,0.0,100.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,100.0,25.19,0.32322222222222236,23.7,24.8,25.2,25.3,25.4,25.5,25.5,25.5,25.5,25.5
contrastRandomization,Video2,./data/Video2/Gear3.png and 9 others,3,0.8107900619506836,0.2079528314880008,2.0945072174072266,0.6043910980224609,0.7045269012451172,0.6160736083984375,0.6155967712402344,0.8196830749511719,0.6303787231445312,0.6215572357177734,0.7231235504150391,0.6780624389648438,10.0,1000.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.19,0.32322222222222236,23.7,24.8,25.2,25.3,25.4,25.5,25.5,25.5,25.5,25.5
brightnessRandomization,Video2,./data/Video2/Gear3.png and 9 others,3,28.479361534118652,57.65014251121809,49.84784126281738,23.7886905670166,26.695966720581055,26.810646057128906,26.088714599609375,25.500774383544922,25.511980056762695,26.113033294677734,26.193857192993164,28.242111206054688,64.4,67.97111111111111,85.0,63.6,63.6,66.7,60.0,63.6,55.6,63.6,55.6,66.7,25.29,0.3276666666666671,23.8,24.9,25.2,25.5,25.5,25.6,25.6,25.6,25.6,25.6
gaussianBlur,Video2,./data/Video2/Gear3.png and 9 others,3,0.35719871520996094,0.00024418416918100167,0.3848075866699219,0.3345012664794922,0.34928321838378906,0.35262107849121094,0.3714561462402344,0.34689903259277344,0.34928321838378906,0.377655029296875,0.3509521484375,0.35452842712402344,56.67,2481.5556666666666,66.7,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,25.29,0.3276666666666671,23.8,24.9,25.2,25.5,25.5,25.6,25.6,25.6,25.6,25.6
meanThresh,Video2,./data/Video2/Gear3.png and 9 others,3,1.2198686599731445,0.06592693719337855,1.9495487213134766,1.1515617370605469,1.1277198791503906,1.1539459228515625,1.1112689971923828,1.1472702026367188,1.1365413665771484,1.1341571807861328,1.1303424835205078,1.1563301086425781,20.0,1777.7777777777778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,25.29,0.3276666666666671,23.8,24.9,25.2,25.5,25.5,25.6,25.6,25.6,25.6,25.6
gradientSobel,Video2,./data/Video2/Gear3.png and 9 others,3,1.7560482025146484,0.12081135436245757,2.7205944061279297,1.6536712646484375,1.6636848449707031,1.8191337585449219,1.5454292297363281,1.600503921508789,1.5828609466552734,1.5933513641357422,1.7044544219970703,1.676797866821289,41.67,2176.1112222222223,0.0,0.0,100.0,0.0,66.7,50.0,100.0,0.0,100.0,0.0,25.29,0.3276666666666671,23.8,24.9,25.2,25.5,25.5,25.6,25.6,25.6,25.6,25.6
