Benchmark,Source Video,Image Path,Kernel Width (# pixels),Average Time Elapsed (milliseconds),Variance of Time Elapsed (milliseconds),Time Elapsed 1 (milliseconds),Time Elapsed 2 (milliseconds),Time Elapsed 3 (milliseconds),Time Elapsed 4 (milliseconds),Time Elapsed 5 (milliseconds),Time Elapsed 6 (milliseconds),Time Elapsed 7 (milliseconds),Time Elapsed 8 (milliseconds),Time Elapsed 9 (milliseconds),Time Elapsed 10 (milliseconds),Average of average CPU usage (% of CPU),Variance of average CPU usage (% of CPU),CPU usage 1 (% of CPU),CPU usage 2 (% of CPU),CPU usage 3 (% of CPU),CPU usage 4 (% of CPU),CPU usage 5 (% of CPU),CPU usage 6 (% of CPU),CPU usage 7 (% of CPU),CPU usage 8 (% of CPU),CPU usage 9 (% of CPU),CPU usage 10 (% of CPU),Average memory usage (% of memory),Variance of memory usage (% of memory),memory usage 1 (% of memory),memory usage 2 (% of memory),memory usage 3 (% of memory),memory usage 4 (% of memory),memory usage 5 (% of memory),memory usage 6 (% of memory),memory usage 7 (% of memory),memory usage 8 (% of memory),memory usage 9 (% of memory),memory usage 10 (% of memory)
measureMemoryUsage,Video1,./data/Video1/Confetti01.png and 9 others,3,36.131906509399414,5.897142952764828,41.60499572753906,35.10594367980957,33.39719772338867,37.51492500305176,36.46111488342285,35.10093688964844,34.37089920043945,38.08307647705078,34.04688835144043,35.633087158203125,5.26,97.51377777777778,29.9,0.0,0.0,0.0,12.5,10.2,0.0,0.0,0.0,0.0,59.019999999999996,0.17511111111111236,60.2,58.9,58.9,58.9,58.9,58.9,58.9,59.0,58.8,58.8
resize,Video1,./data/Video1/Confetti01.png and 9 others,3,0.5182533264160156,0.00027725112886400893,0.5000400543212891,0.52032470703125,0.50140380859375,0.5384349822998047,0.49332618713378906,0.5446338653564453,0.5257225036621094,0.5232715606689453,0.5235671997070312,0.5118083953857422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.05,0.19388888888888847,60.3,58.9,58.9,58.9,58.9,58.9,58.9,59.0,58.9,58.9
rotate,Video1,./data/Video1/Confetti01.png and 9 others,3,0.9061756134033203,0.0002682021497296066,0.8984947204589844,0.8834743499755859,0.9339332580566406,0.9151268005371094,0.9211540222167969,0.9004878997802734,0.9195613861083984,0.9085178375244141,0.8852005004882812,0.8958053588867188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.05,0.19388888888888847,60.3,58.9,58.9,58.9,58.9,58.9,58.9,59.0,58.9,58.9
mirror,Video1,./data/Video1/Confetti01.png and 9 others,3,0.3371772766113281,3.862909377656049e-05,0.3390026092529297,0.3304481506347656,0.3336811065673828,0.3489494323730469,0.3403663635253906,0.340118408203125,0.343475341796875,0.3316020965576172,0.33385276794433594,0.3302764892578125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.05,0.19388888888888847,60.3,58.9,58.9,58.9,58.9,58.9,58.9,59.0,58.9,58.9
contour,Video1,./data/Video1/Confetti01.png and 9 others,3,2.685262680053711,0.009428881191221686,2.859163284301758,2.6236438751220703,2.656841278076172,2.7965641021728516,2.631845474243164,2.6153564453125,2.61627197265625,2.6375293731689453,2.6032066345214844,2.812204360961914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.05,0.19388888888888847,60.3,58.9,58.9,58.9,58.9,58.9,58.9,59.0,58.9,58.9
contrastRandomization,Video1,./data/Video1/Confetti01.png and 9 others,3,0.9800434112548828,0.0019031131159863435,0.9807968139648438,0.9630393981933594,0.9583950042724609,0.960235595703125,0.9502410888671875,0.9775638580322266,1.0999584197998047,0.9587574005126953,0.9654045104980469,0.9860420227050781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.05,0.19388888888888847,60.3,58.9,58.9,58.9,58.9,58.9,58.9,59.0,58.9,58.9
brightnessRandomization,Video1,./data/Video1/Confetti01.png and 9 others,3,61.62669658660889,17.74826151543291,71.4559555053711,54.625749588012695,60.72807312011719,60.95314025878906,59.35406684875488,60.73617935180664,60.50276756286621,62.172889709472656,61.810970306396484,63.92717361450195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.05,0.19388888888888847,60.3,58.9,58.9,58.9,58.9,58.9,58.9,59.0,58.9,58.9
gaussianBlur,Video1,./data/Video1/Confetti01.png and 9 others,3,0.1494894027709961,0.00023171247954047026,0.1571178436279297,0.1491260528564453,0.18768310546875,0.15343666076660156,0.1452350616455078,0.14392852783203125,0.14595985412597656,0.1434803009033203,0.13312339782714844,0.13580322265625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.05,0.19388888888888847,60.3,58.9,58.9,58.9,58.9,58.9,58.9,59.0,58.9,58.9
meanThresh,Video1,./data/Video1/Confetti01.png and 9 others,3,1.596440315246582,0.0002728716218472174,1.5857696533203125,1.584634780883789,1.5817928314208984,1.588592529296875,1.5895652770996094,1.6108417510986328,1.608123779296875,1.5770816802978516,1.610555648803711,1.6274452209472656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.05,0.19388888888888847,60.3,58.9,58.9,58.9,58.9,58.9,58.9,59.0,58.9,58.9
gradientSobel,Video1,./data/Video1/Confetti01.png and 9 others,3,2.399932861328125,0.0023721088897824907,2.404603958129883,2.4163246154785156,2.369680404663086,2.3772430419921875,2.3709964752197266,2.528839111328125,2.3935604095458984,2.3678016662597656,2.366924285888672,2.4033546447753906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.05,0.19388888888888847,60.3,58.9,58.9,58.9,58.9,58.9,58.9,59.0,58.9,58.9
computeHistogram,Video1,./data/Video1/Confetti01.png and 9 others,3,0.32230472564697266,0.0003276675053914207,0.31380653381347656,0.31706809997558594,0.3115653991699219,0.3142833709716797,0.3496360778808594,0.3304767608642578,0.3388404846191406,0.34656524658203125,0.30455589294433594,0.2962493896484375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.05,0.19388888888888847,60.3,58.9,58.9,58.9,58.9,58.9,58.9,59.0,58.9,58.9
computeCanny,Video1,./data/Video1/Confetti01.png and 9 others,3,26.149678230285645,2.7561278689821243,29.361963272094727,25.84695816040039,25.30193328857422,25.439023971557617,24.888038635253906,25.516033172607422,25.545835494995117,24.99699592590332,29.14905548095703,25.450944900512695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.05,0.19388888888888847,60.3,58.9,58.9,58.9,58.9,58.9,58.9,59.0,58.9,58.9
detectSift,Video1,./data/Video1/Confetti01.png and 9 others,3,423.40965270996094,40282.4472347043,993.8130378723145,386.5649700164795,362.34402656555176,350.7659435272217,355.87000846862793,363.9340400695801,356.59098625183105,362.8220558166504,352.83827781677246,348.5531806945801,19.65,13.731666666666666,17.8,19.7,18.4,30.0,18.3,19.3,17.6,17.7,18.5,19.2,59.58,0.0017777777777778284,59.6,59.6,59.6,59.6,59.6,59.6,59.6,59.5,59.5,59.6
detectSurf,Video1,./data/Video1/Confetti01.png and 9 others,3,235.3754997253418,251.26373029706883,278.75304222106934,226.6087532043457,224.49111938476562,224.4129180908203,234.05694961547852,234.55190658569336,229.4938564300537,235.58712005615234,235.63313484191895,230.16619682312012,69.73,623.2623333333333,64.0,79.3,0.0,78.7,78.8,78.3,79.7,79.1,80.2,79.2,58.83,0.0023333333333333994,58.9,58.8,58.9,58.9,58.8,58.8,58.8,58.8,58.8,58.8
goodFeatures,Video1,./data/Video1/Confetti01.png and 9 others,3,38.25066089630127,0.8853135423376242,36.8189811706543,36.93389892578125,37.21499443054199,39.34597969055176,38.472890853881836,38.85698318481445,38.804054260253906,39.270877838134766,38.62500190734863,38.162946701049805,7.09,6.987666666666667,6.7,8.3,0.0,6.6,8.2,7.8,7.9,7.7,7.9,9.8,59.0,0.0022222222222222855,59.1,59.0,59.0,58.9,59.0,59.0,59.0,59.0,59.0,59.0
