Benchmark,Source Video,Image Path,Kernel Width (# pixels),Average Time Elapsed (milliseconds),Variance of Time Elapsed (milliseconds),Time Elapsed 1 (milliseconds),Time Elapsed 2 (milliseconds),Time Elapsed 3 (milliseconds),Time Elapsed 4 (milliseconds),Time Elapsed 5 (milliseconds),Time Elapsed 6 (milliseconds),Time Elapsed 7 (milliseconds),Time Elapsed 8 (milliseconds),Time Elapsed 9 (milliseconds),Time Elapsed 10 (milliseconds),Average of average CPU usage (% of CPU),Variance of average CPU usage (% of CPU),CPU usage 1 (% of CPU),CPU usage 2 (% of CPU),CPU usage 3 (% of CPU),CPU usage 4 (% of CPU),CPU usage 5 (% of CPU),CPU usage 6 (% of CPU),CPU usage 7 (% of CPU),CPU usage 8 (% of CPU),CPU usage 9 (% of CPU),CPU usage 10 (% of CPU),Average memory usage (% of memory),Variance of memory usage (% of memory),memory usage 1 (% of memory),memory usage 2 (% of memory),memory usage 3 (% of memory),memory usage 4 (% of memory),memory usage 5 (% of memory),memory usage 6 (% of memory),memory usage 7 (% of memory),memory usage 8 (% of memory),memory usage 9 (% of memory),memory usage 10 (% of memory)
measureMemoryUsage,Video1,./data\Video1\Confetti1.png and 9 others,3,52.19767093658447,0.8451200156084977,52.00481414794922,53.00307273864746,52.99639701843262,51.99480056762695,52.99568176269531,50.9946346282959,52.9935359954834,50.99630355834961,52.999019622802734,50.99844932556152,25.08,3.3306666666666676,25.0,27.3,21.4,27.3,25.0,26.7,25.0,23.1,25.0,25.0,55.93,0.049000000000000404,55.3,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0
resize,Video1,./data\Video1\Confetti1.png and 9 others,3,2.616037368774414,0.01142339657235425,2.857084274291992,2.5600624084472656,2.5597763061523438,2.7089977264404297,2.6956844329833984,2.559947967529297,2.4988174438476562,2.5600147247314453,2.559995651245117,2.5999927520751953,100.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,55.93,0.049000000000000404,55.3,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0
rotate,Video1,./data\Video1\Confetti1.png and 9 others,3,2.9885406494140625,0.0015057237518097584,2.9999351501464844,2.999906539916992,2.920045852661133,2.9599475860595703,2.9600048065185547,3.0399227142333984,3.0455493927001953,3.000020980834961,3.0000686645507812,2.9600048065185547,35.62,32.68844444444445,26.7,42.1,41.2,33.3,30.0,42.9,40.0,35.0,35.0,30.0,55.94,0.03600000000000017,55.4,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0
mirror,Video1,./data\Video1\Confetti1.png and 9 others,3,4.564966201782227,0.1565999254469514,5.679788589477539,4.399938583374023,4.385700225830078,4.399967193603516,4.399995803833008,4.439668655395508,4.400062561035156,4.4799041748046875,4.516506195068359,4.548130035400391,37.480000000000004,257.4684444444444,82.1,32.0,38.7,31.0,28.6,30.0,34.5,27.6,34.6,35.7,55.94,0.03600000000000017,55.4,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0
contour,Video1,./data\Video1\Confetti1.png and 9 others,3,8.43610954284668,2.1945858641184817,12.6495361328125,7.911567687988281,7.99992561340332,8.080015182495117,7.880086898803711,7.959928512573242,7.960014343261719,7.959985733032227,7.999963760375977,7.960071563720703,45.9,493.69111111111107,0.0,38.5,61.5,51.9,28.0,78.8,46.2,42.0,42.3,69.8,55.94,0.03600000000000017,55.4,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0
contrastRandomization,Video1,./data\Video1\Confetti1.png and 9 others,3,5.343254089355469,0.008515627770167258,5.560007095336914,5.240020751953125,5.319929122924805,5.400142669677734,5.392303466796875,5.320043563842773,5.280027389526367,5.3600311279296875,5.280017852783203,5.280017852783203,33.0,28.46888888888889,36.1,41.9,28.1,27.8,31.2,32.4,28.1,41.7,33.3,29.4,55.93,0.035666666666666846,55.4,55.9,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0
brightnessRandomization,Video1,./data\Video1\Confetti1.png and 9 others,3,118.99700164794922,8.21801547519701,120.00060081481934,110.99934577941895,118.99423599243164,119.99988555908203,119.99726295471191,118.99542808532715,119.9958324432373,119.9953556060791,120.99480628967285,119.99726295471191,35.01,24.278777777777773,37.5,42.4,23.3,35.5,32.1,34.3,37.5,36.7,34.4,36.4,55.91,0.0343333333333335,55.4,55.9,56.0,55.9,56.0,56.0,55.9,56.0,56.0,56.0
gaussianBlur,Video1,./data\Video1\Confetti1.png and 9 others,3,1.2334527969360352,0.0007308877371138402,1.2330436706542969,1.2738800048828125,1.196136474609375,1.2267875671386719,1.199197769165039,1.2395763397216797,1.2342548370361328,1.2253665924072266,1.2261772155761719,1.2801074981689453,100.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,55.94,0.03600000000000017,55.4,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0
meanThresh,Video1,./data\Video1\Confetti1.png and 9 others,3,4.523983001708984,0.009758027913954316,4.799947738647461,4.519939422607422,4.520015716552734,4.480009078979492,4.479990005493164,4.480009078979492,4.520053863525391,4.479942321777344,4.480018615722656,4.4799041748046875,33.33,33.49788888888889,46.9,32.1,33.3,34.6,34.5,36.0,32.1,28.0,30.8,25.0,55.95,0.025,55.5,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0
gradientSobel,Video1,./data\Video1\Confetti1.png and 9 others,3,8.996020317077637,0.023638212152137485,8.920021057128906,8.880062103271484,8.999977111816406,9.079961776733398,8.960113525390625,8.96000862121582,8.960084915161133,9.400129318237305,8.879814147949219,8.92003059387207,29.98,9.801777777777774,29.1,27.3,29.3,28.8,36.4,31.6,26.7,32.8,31.5,26.3,55.95,0.025,55.5,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0
