Benchmark,Source Video,Image Path,Kernel Width (# pixels),Average Time Elapsed (milliseconds),Variance of Time Elapsed (milliseconds),Time Elapsed 1 (milliseconds),Time Elapsed 2 (milliseconds),Time Elapsed 3 (milliseconds),Time Elapsed 4 (milliseconds),Time Elapsed 5 (milliseconds),Time Elapsed 6 (milliseconds),Time Elapsed 7 (milliseconds),Time Elapsed 8 (milliseconds),Time Elapsed 9 (milliseconds),Time Elapsed 10 (milliseconds),Average of average CPU usage (% of CPU),Variance of average CPU usage (% of CPU),CPU usage 1 (% of CPU),CPU usage 2 (% of CPU),CPU usage 3 (% of CPU),CPU usage 4 (% of CPU),CPU usage 5 (% of CPU),CPU usage 6 (% of CPU),CPU usage 7 (% of CPU),CPU usage 8 (% of CPU),CPU usage 9 (% of CPU),CPU usage 10 (% of CPU),Average memory usage (% of memory),Variance of memory usage (% of memory),memory usage 1 (% of memory),memory usage 2 (% of memory),memory usage 3 (% of memory),memory usage 4 (% of memory),memory usage 5 (% of memory),memory usage 6 (% of memory),memory usage 7 (% of memory),memory usage 8 (% of memory),memory usage 9 (% of memory),memory usage 10 (% of memory)
measureMemoryUsage,Video1,./data\Video1\Confetti1.png and 9 others,3,63.22154998779297,203.07932012302547,53.99370193481445,53.995370864868164,52.995920181274414,50.9953498840332,51.999568939208984,50.99844932556152,77.64506340026855,72.21794128417969,84.52677726745605,82.84735679626465,57.37,1376.429,41.7,33.3,25.0,25.0,27.3,21.4,100.0,100.0,100.0,100.0,57.519999999999996,1.3195555555555578,56.2,56.9,56.9,56.8,56.8,56.8,57.5,58.7,59.1,59.5
resize,Video1,./data\Video1\Confetti1.png and 9 others,3,3.377169609069824,1.489324407792891,2.9200077056884766,2.559947967529297,2.6000499725341797,2.6742172241210938,2.5600242614746094,2.7599525451660156,3.458852767944336,4.479942321777344,3.3554649353027344,6.403236389160156,100.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,57.55,1.3494444444444451,56.2,56.9,56.9,56.8,56.8,56.8,57.7,58.8,59.1,59.5
rotate,Video1,./data\Video1\Confetti1.png and 9 others,3,3.742039680480957,0.9168670343377825,2.9999732971191406,2.999906539916992,2.9999446868896484,3.039979934692383,3.040008544921875,2.9999256134033203,5.040178298950195,4.61578369140625,4.531497955322266,5.1531982421875,59.23,1268.1956666666667,30.0,23.5,43.8,30.0,40.0,25.0,100.0,100.0,100.0,100.0,57.6,1.2955555555555576,56.4,56.9,56.9,56.9,56.8,56.9,57.7,58.8,59.2,59.5
mirror,Video1,./data\Video1\Confetti1.png and 9 others,3,5.47369384765625,1.7287487464515532,4.480066299438477,4.520025253295898,4.509878158569336,4.554615020751953,4.55998420715332,4.520044326782227,7.677478790283203,6.67999267578125,5.83770751953125,7.397146224975586,58.37,1220.5756666666666,35.5,26.7,28.6,37.0,27.6,33.3,100.0,100.0,95.0,100.0,57.599999999999994,1.3688888888888893,56.4,56.9,56.9,56.8,56.8,56.8,57.8,58.8,59.3,59.5
contour,Video1,./data\Video1\Confetti1.png and 9 others,3,10.081575393676758,6.63586690821022,8.640022277832031,8.078250885009766,7.959938049316406,7.99992561340332,8.039960861206055,8.039913177490234,14.07623291015625,12.922048568725586,12.056589126586914,13.002872467041016,77.35,494.13611111111106,66.0,79.6,65.4,54.7,69.8,38.0,100.0,100.0,100.0,100.0,57.62,1.2817777777777795,56.4,56.9,56.9,56.9,56.9,56.9,57.8,58.8,59.2,59.5
contrastRandomization,Video1,./data\Video1\Confetti1.png and 9 others,3,6.6716766357421875,3.094274544087562,5.4400634765625,5.27989387512207,5.400028228759766,5.4000091552734375,5.399932861328125,5.279951095581055,9.043388366699219,9.52810287475586,7.505483627319336,8.439912796020508,59.19,1252.4498888888888,32.4,25.8,31.2,29.0,30.6,42.9,100.0,100.0,100.0,100.0,57.61,1.4454444444444459,56.3,56.9,56.9,56.8,56.8,56.8,57.9,58.8,59.3,59.6
brightnessRandomization,Video1,./data\Video1\Confetti1.png and 9 others,3,141.89207553863525,987.3506617200039,118.99495124816895,110.99529266357422,119.9958324432373,120.99552154541016,119.99821662902832,119.99869346618652,186.0339641571045,174.99423027038574,157.7162742614746,189.19777870178223,62.3,1059.26,35.3,34.5,36.4,37.5,43.8,35.5,100.0,100.0,100.0,100.0,57.65,1.5338888888888917,56.3,56.9,56.9,56.8,56.8,56.8,58.1,58.9,59.3,59.7
gaussianBlur,Video1,./data\Video1\Confetti1.png and 9 others,3,1.5407133102416992,0.2256612747007441,1.240091323852539,1.2303924560546875,1.2135696411132812,1.2173843383789062,1.2177181243896484,1.2287425994873047,1.5917778015136719,1.9943809509277344,1.8799591064453125,2.5931167602539062,100.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,57.65,1.5338888888888917,56.3,56.9,56.9,56.8,56.8,56.8,58.1,58.9,59.3,59.7
meanThresh,Video1,./data\Video1\Confetti1.png and 9 others,3,5.726056098937988,2.535310341737487,4.559965133666992,4.599981307983398,4.520120620727539,4.52000617980957,4.599876403808594,4.520044326782227,7.24003791809082,7.220573425292969,6.75994873046875,8.720006942749023,58.05,1305.305,28.6,28.6,33.3,29.6,29.6,30.8,100.0,100.0,100.0,100.0,57.67,1.4534444444444463,56.4,56.9,56.9,56.8,56.8,56.9,58.2,58.9,59.3,59.6
gradientSobel,Video1,./data\Video1\Confetti1.png and 9 others,3,11.34473705291748,8.95353602804183,8.99998664855957,9.00003433227539,9.119977951049805,9.040002822875977,9.080066680908203,9.170808792114258,14.999866485595703,14.001846313476562,13.999223709106445,16.03555679321289,57.58,1335.3262222222222,32.7,27.8,28.8,30.0,26.7,29.8,100.0,100.0,100.0,100.0,57.66,1.4715555555555575,56.4,56.9,56.9,56.8,56.8,56.8,58.2,58.9,59.3,59.6
