Benchmark,Source Video,Image Path,Kernel Width (# pixels),Average Time Elapsed (milliseconds),Variance of Time Elapsed (milliseconds),Time Elapsed 1 (milliseconds),Time Elapsed 2 (milliseconds),Time Elapsed 3 (milliseconds),Time Elapsed 4 (milliseconds),Time Elapsed 5 (milliseconds),Time Elapsed 6 (milliseconds),Time Elapsed 7 (milliseconds),Time Elapsed 8 (milliseconds),Time Elapsed 9 (milliseconds),Time Elapsed 10 (milliseconds),Average of average CPU usage (% of CPU),Variance of average CPU usage (% of CPU),CPU usage 1 (% of CPU),CPU usage 2 (% of CPU),CPU usage 3 (% of CPU),CPU usage 4 (% of CPU),CPU usage 5 (% of CPU),CPU usage 6 (% of CPU),CPU usage 7 (% of CPU),CPU usage 8 (% of CPU),CPU usage 9 (% of CPU),CPU usage 10 (% of CPU),Average memory usage (% of memory),Variance of memory usage (% of memory),memory usage 1 (% of memory),memory usage 2 (% of memory),memory usage 3 (% of memory),memory usage 4 (% of memory),memory usage 5 (% of memory),memory usage 6 (% of memory),memory usage 7 (% of memory),memory usage 8 (% of memory),memory usage 9 (% of memory),memory usage 10 (% of memory)
measureMemoryUsage,Video1,./data/Video1/Confetti1.png and 9 others,3,75.91583728790283,17.899731251544736,84.54346656799316,76.67899131774902,74.56088066101074,68.53461265563965,75.14333724975586,77.77738571166992,73.68206977844238,74.96929168701172,79.69856262207031,73.56977462768555,66.64,10.078222222222237,64.7,64.3,71.4,61.5,64.3,71.4,68.7,66.7,66.7,66.7,29.63,6.17566666666667,23.4,29.6,30.0,29.7,30.0,33.6,29.8,30.1,29.8,30.3
resize,Video1,./data/Video1/Confetti1.png and 9 others,3,3.5486459732055664,11.379623925399251,12.721538543701172,2.0279884338378906,2.0935535430908203,2.0623207092285156,2.0613670349121094,2.084970474243164,2.5773048400878906,2.5262832641601562,2.043008804321289,5.288124084472656,97.5,62.5,75.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,29.66,5.396000000000002,24.0,29.3,30.0,29.7,30.0,33.6,29.8,30.1,29.8,30.3
rotate,Video1,./data/Video1/Confetti1.png and 9 others,3,2.1173477172851562,1.3833583276815868,5.462169647216797,1.7445087432861328,1.6870498657226562,1.6908645629882812,1.7886161804199219,1.7521381378173828,1.773834228515625,1.8184185028076172,1.7740726470947266,1.6818046569824219,48.33,151.84011111111116,50.0,50.0,66.7,66.7,33.3,50.0,50.0,33.3,50.0,33.3,29.66,5.396000000000002,24.0,29.3,30.0,29.7,30.0,33.6,29.8,30.1,29.8,30.3
mirror,Video1,./data/Video1/Confetti1.png and 9 others,3,0.9118318557739258,0.11789156120458857,1.8570423126220703,0.7627010345458984,0.7584095001220703,0.7994174957275391,0.7627010345458984,0.7121562957763672,0.789642333984375,0.9472370147705078,0.9794235229492188,0.7495880126953125,40.0,1000.0,50.0,0.0,0.0,50.0,50.0,50.0,100.0,50.0,50.0,0.0,29.66,5.396000000000002,24.0,29.3,30.0,29.7,30.0,33.6,29.8,30.1,29.8,30.3
contour,Video1,./data/Video1/Confetti1.png and 9 others,3,5.319333076477051,3.262543341027898,10.309934616088867,4.572391510009766,4.593849182128906,4.775047302246094,4.587411880493164,4.59742546081543,4.812479019165039,4.544258117675781,5.953073501586914,4.447460174560547,53.33,1963.1112222222223,33.3,0.0,0.0,50.0,100.0,100.0,100.0,100.0,50.0,0.0,29.66,5.396000000000002,24.0,29.3,30.0,29.7,30.0,33.6,29.8,30.1,29.8,30.3
contrastRandomization,Video1,./data/Video1/Confetti1.png and 9 others,3,3.5382747650146484,25.715421432121527,4.780769348144531,1.5599727630615234,1.5821456909179688,1.6291141510009766,1.5571117401123047,17.68946647644043,1.7032623291015625,1.6019344329833984,1.6646385192871094,1.6143321990966797,36.0,1737.7777777777778,50.0,0.0,0.0,100.0,0.0,60.0,100.0,0.0,50.0,0.0,29.13,3.2178888888888917,24.4,29.3,30.0,29.7,30.0,27.9,29.8,30.1,29.8,30.3
brightnessRandomization,Video1,./data/Video1/Confetti1.png and 9 others,3,63.10861110687256,13.434822500357768,70.47247886657715,60.61267852783203,66.47658348083496,61.02490425109863,63.12751770019531,62.53647804260254,56.90765380859375,63.72976303100586,61.42473220825195,64.7733211517334,53.89,10.51433333333333,50.0,50.0,57.1,58.3,53.8,58.3,50.0,53.8,53.8,53.8,28.35,2.2605555555555563,24.9,29.3,27.7,29.7,27.8,28.6,29.8,28.0,29.9,27.8
gaussianBlur,Video1,./data/Video1/Confetti1.png and 9 others,3,0.9290933609008789,0.6777563543083589,3.270387649536133,0.6721019744873047,0.6501674652099609,0.6759166717529297,0.6453990936279297,0.6368160247802734,0.6871223449707031,0.7448196411132812,0.6375312805175781,0.6706714630126953,91.67,323.889,50.0,66.7,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,28.35,2.2605555555555563,24.9,29.3,27.7,29.7,27.8,28.6,29.8,28.0,29.9,27.8
meanThresh,Video1,./data/Video1/Confetti1.png and 9 others,3,3.63466739654541,4.281261888965876,9.52291488647461,3.000020980834961,2.9959678649902344,3.0062198638916016,2.960205078125,2.9430389404296875,2.943277359008789,3.023862838745117,2.9990673065185547,2.952098846435547,23.33,1740.6667777777777,33.3,100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,28.34,2.3382222222222215,24.8,29.3,27.7,29.7,27.8,28.6,29.8,28.0,29.9,27.8
gradientSobel,Video1,./data/Video1/Confetti1.png and 9 others,3,4.174590110778809,2.8603243467589183,8.984565734863281,3.6165714263916016,3.6706924438476562,3.594636917114258,3.5750865936279297,3.7696361541748047,3.6067962646484375,3.7221908569335938,3.6275386810302734,3.57818603515625,18.33,1138.7778888888888,33.3,100.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,28.34,2.3382222222222215,24.8,29.3,27.7,29.7,27.8,28.6,29.8,28.0,29.9,27.8
