Benchmark,Source Video,Image Path,Kernel Width (# pixels),Average Time Elapsed (milliseconds),Variance of Time Elapsed (milliseconds),Time Elapsed 1 (milliseconds),Time Elapsed 2 (milliseconds),Time Elapsed 3 (milliseconds),Time Elapsed 4 (milliseconds),Time Elapsed 5 (milliseconds),Time Elapsed 6 (milliseconds),Time Elapsed 7 (milliseconds),Time Elapsed 8 (milliseconds),Time Elapsed 9 (milliseconds),Time Elapsed 10 (milliseconds),Average of average CPU usage (% of CPU),Variance of average CPU usage (% of CPU),CPU usage 1 (% of CPU),CPU usage 2 (% of CPU),CPU usage 3 (% of CPU),CPU usage 4 (% of CPU),CPU usage 5 (% of CPU),CPU usage 6 (% of CPU),CPU usage 7 (% of CPU),CPU usage 8 (% of CPU),CPU usage 9 (% of CPU),CPU usage 10 (% of CPU),Average memory usage (% of memory),Variance of memory usage (% of memory),memory usage 1 (% of memory),memory usage 2 (% of memory),memory usage 3 (% of memory),memory usage 4 (% of memory),memory usage 5 (% of memory),memory usage 6 (% of memory),memory usage 7 (% of memory),memory usage 8 (% of memory),memory usage 9 (% of memory),memory usage 10 (% of memory)
measureMemoryUsage,Video3,./data/Video3/Talk10.png and 9 others,3,8.786276817321777,0.02132788276766304,8.643198013305664,8.763322830200195,8.848485946655273,8.700714111328125,8.556966781616211,8.743247985839844,9.05848503112793,8.857841491699219,8.747396469116211,8.943109512329102,12.52,135.32399999999998,19.5,25.9,0.0,0.0,13.4,25.8,0.0,0.0,14.6,26.0,39.2,0.0066666666666665405,39.1,39.1,39.4,39.2,39.2,39.2,39.2,39.2,39.2,39.2
resize,Video3,./data/Video3/Talk10.png and 9 others,3,0.32753753662109375,0.00022766054624096595,0.3165912628173828,0.313720703125,0.3242683410644531,0.3107643127441406,0.3423595428466797,0.3465080261230469,0.3363227844238281,0.3487205505371094,0.3090858459472656,0.32703399658203125,7.96,209.52044444444442,0.0,20.0,0.0,0.0,0.0,42.9,0.0,0.0,0.0,16.7,39.2,0.0066666666666665405,39.1,39.1,39.4,39.2,39.2,39.2,39.2,39.2,39.2,39.2
rotate,Video3,./data/Video3/Talk10.png and 9 others,3,0.22424793243408203,2.5693638639899695e-05,0.2294445037841797,0.22060394287109375,0.22347450256347656,0.21935462951660156,0.2209186553955078,0.22480010986328125,0.23492813110351562,0.2216053009033203,0.21959304809570312,0.22775650024414062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.2,0.0066666666666665405,39.1,39.1,39.4,39.2,39.2,39.2,39.2,39.2,39.2,39.2
mirror,Video3,./data/Video3/Talk10.png and 9 others,3,0.14984607696533203,0.00026673646971175913,0.14539718627929688,0.14568328857421875,0.14679908752441406,0.14156341552734375,0.14520645141601562,0.14267921447753906,0.1508045196533203,0.1414775848388672,0.1432037353515625,0.1956462860107422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.2,0.0066666666666665405,39.1,39.1,39.4,39.2,39.2,39.2,39.2,39.2,39.2,39.2
contour,Video3,./data/Video3/Talk10.png and 9 others,3,1.0195980072021484,0.02996417540190224,0.6088352203369141,1.0384750366210938,1.1168766021728516,1.1218738555908203,1.0303974151611328,1.0613250732421875,1.1922073364257812,1.1540794372558594,0.8439159393310547,1.027994155883789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.2,0.0066666666666665405,39.1,39.1,39.4,39.2,39.2,39.2,39.2,39.2,39.2,39.2
contrastRandomization,Video3,./data/Video3/Talk10.png and 9 others,3,0.45783138275146484,0.002604529283619033,0.4411602020263672,0.45627593994140625,0.4302406311035156,0.4269599914550781,0.43868064880371094,0.41751861572265625,0.5054378509521484,0.4435920715332031,0.43272972106933594,0.5857181549072266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.2,0.0066666666666665405,39.1,39.1,39.4,39.2,39.2,39.2,39.2,39.2,39.2,39.2
brightnessRandomization,Video3,./data/Video3/Talk10.png and 9 others,3,17.33829975128174,1.4262125893714659,17.47298240661621,16.874074935913086,18.496036529541016,17.633914947509766,15.657901763916016,18.249988555908203,16.560077667236328,18.616676330566406,18.4781551361084,15.343189239501953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.2,0.0066666666666665405,39.1,39.1,39.4,39.2,39.2,39.2,39.2,39.2,39.2,39.2
gaussianBlur,Video3,./data/Video3/Talk10.png and 9 others,3,0.1309823989868164,3.205740944799295e-05,0.13611793518066406,0.12331962585449219,0.1288318634033203,0.1418018341064453,0.13092041015625,0.1319599151611328,0.12503623962402344,0.1298809051513672,0.12627601623535156,0.1356792449951172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.2,0.0066666666666665405,39.1,39.1,39.4,39.2,39.2,39.2,39.2,39.2,39.2,39.2
meanThresh,Video3,./data/Video3/Talk10.png and 9 others,3,0.5281848907470703,1.6678976761694583e-05,0.5258750915527344,0.5338859558105469,0.523681640625,0.5247592926025391,0.5329227447509766,0.5253982543945312,0.5276393890380859,0.5317211151123047,0.5322933197021484,0.5236721038818359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.2,0.0066666666666665405,39.1,39.1,39.4,39.2,39.2,39.2,39.2,39.2,39.2,39.2
gradientSobel,Video3,./data/Video3/Talk10.png and 9 others,3,0.661107063293457,0.002204018436613195,0.7842826843261719,0.6521892547607422,0.6395244598388672,0.6371974945068359,0.6403636932373047,0.6412792205810547,0.640716552734375,0.6387615203857422,0.6392002105712891,0.6975555419921875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.2,0.0066666666666665405,39.1,39.1,39.4,39.2,39.2,39.2,39.2,39.2,39.2,39.2
computeHistogram,Video3,./data/Video3/Talk10.png and 9 others,3,0.15470027923583984,8.158174043476013e-05,0.1488018035888672,0.1499652862548828,0.16356468200683594,0.1482391357421875,0.15283584594726562,0.14871597290039062,0.14608383178710938,0.16243934631347656,0.1522350311279297,0.17412185668945312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.2,0.0066666666666665405,39.1,39.1,39.4,39.2,39.2,39.2,39.2,39.2,39.2,39.2
